rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Igor Astapkovich,BLR,84.62,,1,Sevilla,Jun 6
2,Igor Nikulin,RUS,83.44,,2,Sevilla,Jun 6
3,Vasiliy Sidorenko,RUS,82.54,,1,Krasnodar,May 13
3,Andrey Abduvaliyev,TJK,82.54,,1,Barcelona,Aug 2
5,Yuriy Sedykh,RUS,82.18,,1,Dreux,Jun 19
6,Sergey Alay,BLR,82.00,,1,Staiki,May 12
7,Juri Tamm,EST,81.86,,1,Kiev,May 13
8,Lance Deal,USA,81.08,,1,Eugene,May 16
9,Tibor Gecsek,HUN,81.02,,1,Szombathely,Jul 25
10,Heinz Weis,GER,80.46,,2,Leverkusen,Jun 6
11,Jud Logan,USA,80.30,,1,Kent,Jul 14
12,Sergey Litvinov,RUS,80.26,,1,Rostov,Jun 14
13,Andriy Skvaruk,UKR,80.22,,1,Yalta,Apr 26
13,Vitaliy Alisevich,BLR,80.22,,1,Stayki,Jul 31
15,Plamen Minev,BUL,80.00,,1,Sofia,Jul 11
16,Sergey Kirmasov,RUS,79.92,,1,Rostov,Jul 05
17,Raphaël Piolanti,FRA,79.68,,1,Bourgoin Jallieu,Sep 26
18,Kenneth Flax,USA,79.54,,2,Modesto,May 16
19,Tore Gustafsson,SWE,79.14,,1,Los Altos Hills,May 23
20,Benjaminas Viluckis,LTU,79.08,,1,Vilnius,Jul 08
21,Donatas Plunge,LTU,78.44,,2,Vilnius,Jul 08
22,Ivan Tanev,BUL,78.38,,1,Sofia,May 23
23,Valeriy Gubkin,BLR,78.28,,1,Warsaw,Jun 10
24,Vadim Kolesnik,UKR,78.14,,2,Budapest,Jun 17
25,Yuriy Chernega,RUS,77.90,,1,Krasnodar,May 05
