rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Karl Hein,GER,56.49,,1,Berlin,Aug 3
2,Jaroslav Knotek,TCH,55.75,,1,Brno,Sep 28
3,Erwin Blask,GER,55.04,,2,Berlin,Aug 3
4,Henry Dreyer,USA,54.94,,1,Cambridge,Jun 27
5,Alfred Warngård,SWE,54.83,,3,Berlin,Aug 3
6,Donald Favor,USA,54.05,,2,Cambridge,Jun 27
7,William Rowe,USA,53.98,,1,Worcester,May 16
8,Ville Pörhölä,FIN,53.68,,1,Kajaani,Aug 15
9,Oskar Lutz,GER,53.50,,1,Menden,Jul 26
10,Sulo Heino,FIN,53.24,,1,Riihimäki,Aug 30
11,Irving Folsworthy,USA,53.11,,2,Worcester (MA),May 16
12,Evert Linné,SWE,52.52,,1,Oslo,Jun 28
13,Gustaf-Alfons Koutonen,FIN,52.35,,1,Helsinki,Jul 12
14,Karl Wolf,GER,52.28,,,Karlsruhe,Sep 06
15,Gunnar Jansson,SWE,52.11,,1,Stockholm,Sep 13
16,Brenhard Greulich,GER,52.02,,1,Mannheim,May 16
17,Engelbert Lörring,GER,51.88,,1,Dortmund,Jun 14
18,Oscar Malmbrant,SWE,51.77,,1,Stockholm,Jun 14
19,Arthur Loeb,USA,51.67,,1,New Haven,May 16
20,John Castle,USA,51.61,,1,Philadelphia,May 02
21,Juho Siltanen,FIN,51.56,,1,Joensuu,Aug 20
22,Anton Kishon,USA,51.41,,3,Cambridge,Jun 27
23,Isao Abe,JPN,51.27,,3,Köln,Aug 10
23,Johann Becker,GER,51.27,,,Saarbrücken,Sep 06
25,Norman Cahners,USA,51.25,,1,Cambridge,May 23
