rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Wojciech Nowicki,POL,81.74,,1,Poznan (POL),Jul 02
2,Pawel Fajdek,POL,80.88,,1,Cetniewo (POL),Aug 03
3,Javier Cienfuegos,ESP,79.38,,1,Andújar (ESP),Sep 06
4,Valeriy Pronkin,RUS,79.10,,1,Sochi (RUS),Sep 05
5,Denis Lukyanov,ANA,78.97,,1,Sochi (RUS),Feb 21
6,Bence Halász,HUN,78.54,,1,Szombathely (HUN),Aug 27
7,Nick Miller,GBR,78.39,,3,Bydgoszcz (POL),Jun 12
8,Hleb Dudarau,BLR,78.29,,1,Minsk (BLR),Aug 20
9,Eivind Henriksen,NOR,78.25,,1f1,Fränkisch-Crumbach (GER),Jun 09
10,Serghei Marghiev,MDA,78.20,,1,Chisinau (MDA),Jun 22
11,Quentin Bigot,FRA,78.19,,2f,Doha (QAT),Oct 02
12,Conor Mccullough,USA,78.14,,1,"Des Moines, IA (USA)",Jul 26
13,Sean Donnelly,USA,77.59,,1f1,"Tucson, AZ (USA)",May 18
14,Özkan Baltaci,TUR,77.50,,1,Bursa (TUR),Jun 19
15,Mykhaylo Kokhan,UKR,77.39,,5f,Doha (QAT),Oct 02
16,Yevgeniy Korotovskiy,ANA,77.17,,1,Cheboksary (RUS),Jul 26
17,Marcel Lomnický,SVK,77.15,,1,"Torrance, CA (USA)",Apr 18
18,Rudy Winkler,USA,77.06,,2q2,Doha (QAT),Oct 01
19,Serhiy Perevoznikov,UKR,76.93,,1,Kiev (UKR),Jul 06
20,Serhiy Reheda,UKR,76.90,,1,Uman (UKR),May 18
21,Denzel Comenentia,NED,76.80,,2,"Torrance, CA (USA)",Apr 18
22,Christos Frantzeskakis,GRE,76.67,,1,Pravets (BUL),Sep 02
23,Michail Anastasakis,GRE,76.63,,1,Thessaloniki (GRE),Mar 23
24,Daniel Haugh,USA,76.44,,3,"Des Moines, IA (USA)",Jul 26
25,Gabriel Kehr,CHI,76.42,,1,Temuco (CHI),Mar 09
