rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Erwin Blask,GER,59.00,,1,Stockholm,Aug 27
2,Karl Hein,GER,58.77,,1,Colombes,Sep 4
3,Oskar Lutz,GER,57.28,,1,Dortmund,Oct 2
4,Sebastian Mayer,GER,56.87,,1,Nürnberg,Oct 8
5,Irving Folsworthy,USA,56.17,,2,Osnabrück,Aug 21
6,Brenhard Greulich,GER,55.81,,1,Heidelberg,Aug 14
7,Karl Storch,GER,55.52,,2,Breslau,Jul 29
8,William Lynch,USA,55.47,,3,Osnabruck,Aug 21
9,Bert Healion,IRL,54.34,,,,
10,Hans Küfner,GER,54.23,,1,Nürnberg,Jun 16
11,Uuno Veirilä Weidt,FIN,53.76,,1,Helsinki,Aug 10
12,Sergey Lyakhov,URS,53.08,,1,Ashkhabad,Jul 13
13,Oscar Malmbrant,SWE,52.93,,1,Turku,Sep 25
14,Gotthard Kollibabe,GER,52.90,,1,Regensburg,Sep 04
15,Karl Wolf,GER,52.83,,1,Karlsruhe,Jun 12
16,Jussi Anttalainen,FIN,52.75,,1,Tallinn,Jul 07
17,Gosta Hannula,FIN,52.55,,1,Stockholm,Sep 09
18,Chester Cruickshank,USA,52.38,,,,
19,Henry Dreyer,USA,52.33,,2,Travers Island,Sep 18
20,Sulo Heino,FIN,52.18,,1,Helsinki,Jun 21
21,John McLaughry,USA,51.94,,2,Providence,May 21
22,Walter Beyer,GER,51.92,,3,Nürnberg,Sep 09
23,Fritz Stärker,GER,51.82,,,,Jun 12
24,Aleksandr Shekhtyel,URS,51.77,,1,Moscow,Jun 25
25,Anton Kishon,USA,51.67,,4,Buffalo,Jul 03
25,Alfred Warngård,SWE,51.67,,1,Stockholm,Aug 14
