rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Jesus Flanagan,IRL,51.10,ex,-,New York,Sep 23
2,Thomas Kiely,IRL,49.48,,1,Limerick,Jun 8
3,Dennis Horgan,IRL,46.56,,2,Limerick,Jun 8
4,J.A.C. Coffey,USA,45.57,,2,Bayonne (US),Sep 4
5,Charles Chadwick,USA,45.13,,3,Bayonne (US),Sep 4
6,Josiah McCracken,USA,44.37,,2,Bayonne (US),May 30
7,Truxton Hare,USA,43.41,,2,Berkeley Oval,May 26
8,William Hickok,USA,43.16,,,,May 26
9,Walter Boal,USA,42.22,,1,New Haven,May
10,S. Metzger,USA,41.09,,1,Andover,May
11,Alfred Plaw,USA,40.23,,,Berkeley,Apr 22
12,H.J. Brown,USA,39.88,,4,New York,May 27
13,W.H. Madill,NZL,39.68,,1,Brisbane,Nov 11
14,Tim O'Rourke,CAN,39.66,,2,Toronto,Sep 16
15,Ellery H. Clark,USA,38.48,,1,New Haven,May 13
16,F.C. Ingalls,USA,38.43,,,Hartford,May
17,William D. Hennen,USA,38.29,,3,Toronto,Sep 16
18,A. Stemman,CAN,38.14,,4,Toronto,Sep 16
19,A.B. Lueder,USA,38.10,,1,Elmira,May 30
20,Charles Henneman,USA,37.90,,1,Brooklyn,Jun 24
21,Robert Garrett,USA,37.26,,2,Princeton,Apr 22
22,Mortimer,USA,36.92,,1,Chicago,Jun 03
23,James Reynolds,IRL,36.88,,1,Dublin,Jul 15
24,J. McCharty,USA,36.83,,2,Brooklyn,Jun 24
25,Germaine E. Wells,USA,36.42,,1,Berkeley Oval,May 13
