rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Patrick James Ryan,USA,57.77,,1,New York,Aug 17
2,Matthew McGrath,USA,56.565,,1,New York,May 30
3,Ralph Rose,USA,54.30,,1,"Santa Clara, CA",Apr  5
4,Karl Shattuck,USA,53.59,,1,Palo Alto,Apr 19
5,Leander Talbott,USA,50.77,,1,St.Louis,Jun 21
6,Thomas Chaffee,USA,50.67,,1,Hamilton,May 24
7,Denis Carey,IRL,50.11,,1,Dublin,Jul 26
8,Theodore Cable,USA,49.465,,1,New Haven,May 17
9,Thomas Nicolson,GBR,49.225,,1,Belfast,Jul 19
10,Cornelius Walsh,CAN,48.945,,1,Portland,Jun 16
11,Arvid Aberg,SWE,47.85,,1,Motala,Aug 3
12,Patrick F. Ryan,IRL,47.60,,2,Dublin,Jul 26
13,Wesley T. Englehorn,USA,47.46,,1,Hanover,May 10
14,Carl-Johan Lind,SWE,47.43,,1,London,Jul 05
15,John Hooker,USA,46.93,,1,"Evanston, IL",Jun 21
16,Harold Bailey,USA,46.87,,1,"Cambridge, MA",May 23
17,Archibald McDiarmid,CAN,46.48,,1,Vancouver,Sep 06
18,Nils Linde,SWE,46.39,,1,Göteborg,Aug 31
19,Daniel Mahoney,USA,46.38,,1,"San Francisco, CA",Oct 25
20,Aloysius McDougall,USA,46.04,,2,"Travers Island, NY",Sep 20
21,Arthur Kohler,USA,45.89,,1,"Ithaca, NY",May  3
22,D.P. Murphy,USA,45.81,,1,"Philadelphia, PA",May 17
23,Kenneth C. McCutcheon,USA,45.80,,1,Ithaca,May 03
24,Johan Pettersson,FIN,45.63,,1,Helsinki,Jul 20
25,Edward Bannister,USA,45.57,,3,Ithaca,May 03
