rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ossian Skiöld,SWE,52.15,,1,Strángnás,Aug 8
2,Malcolm Nokes,GBR,50.48,,1,Dublin,Aug 2
3,Carl-Johan Lind,SWE,50.45,,2,Stockholm,Aug 22
4,Matthew McGrath,USA,50.21,,1,Travers Island,Jun 5
5,Federico Kleger,ARG,50.10,,1,San Isidro,Dec 19
6,Malcolm Svensson,SWE,49.49,,1,Jönköping,Jul 20
7,John Cameron,CAN,49.40,,1,Vancouver,Aug 7
8,Carl Biggs,USA,49.31,,Q,Cambridge,May 28
9,Donald Gwinn,USA,48.73,,1,Pittsburgh,May 8
10,Alfredo Wismer,ARG,48.08,,1,Buenos Aires,Nov 14
11,Harry Hawkins,USA,47.88,,1,Ann Arbor,May 22
12,James McEachern,USA,47.74,,2,Philadelphia,Jul 05
13,Orville Hewitt,USA,47.01,,1,West Point,May 22
14,Ricardo Bayer,CHI,46.99,,,Santiago de Chile,May 07
15,Armando Poggioli,ITA,46.94,,1,Forlì,May 13
16,Gosta Hannula,FIN,46.50,,1,Jyväskylä,Jun 06
17,Winslow Pillsbury,USA,46.49,,1,Brunswick,May 15
18,Cornelius Walsh,CAN,46.33,,2,Seattle,Jun 16
19,Thomas Nicolson,GBR,46.28,,1,Glasgow,Jun 26
20,Archibald McDiarmid,CAN,46.24,,2,Vancouver,Jun 23
21,Bernhard Shively,USA,46.07,,1,Champaign,May 15
22,Caleb Gates,USA,45.97,,1,Princeton,May 08
23,G.Lansing Taylor,USA,45.92,,2,Philadelphia,Apr 24
24,William Hagemeister,DEN,45.78,,1,Köbenhavn,Aug 16
25,Patrick McDonald,USA,45.62,,2,Travers Island,Jun 05
