rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Fredrick Tootell,USA,55.33,,Q,Philadelphia,May 25
2,Malcolm Nokes,GBR,52.76,,1,Paris,Jul 29
3,Jack Merchant,USA,51.76,,1,Wellington,Feb 24
4,Matthew McGrath,USA,51.14,,1,Yonkers,Aug 25
5,James Shanahan,USA,50.32,,1,Detroit,Aug 18
6,Malcolm Svensson,SWE,49.73,,1,Norrköping,Sep 9
7,Ossian Skiöld,SWE,49.31,,1,Eskilstuna,Aug 12
8,Carl-Johan Lind,SWE,48.45,,1,Kristiania,Jul 22
9,Cornelius Walsh,CAN,48.31,,1,Seattle,Jul 21
10,Basil Bennett,USA,48.27,,3,Chicago,Sep 1
11,James McEachern,USA,47.74,,4,Chicago,Sep 01
12,William Britton,IRL,47.18,,1,Dublin,Aug 05
13,Erik Eriksson,FIN,46.94,,1,Turku,Sep 03
14,Arvid Aberg,SWE,45.87,,1,Norrköping,Sep 16
15,William Hagemeister,DEN,45.84,,1,København,Aug 12
16,Ralph Hills,USA,45.64,,1,Princeton,May 05
17,Mårten Möller,SWE,45.49,,2,Norrköping,Sep 09
18,Patrick McDonald,USA,45.39,,2,Yonkers,Aug 25
19,Archibald McDiarmid,CAN,45.35,,1,Victoria,Jul 07
20,Thomas Nicolson,GBR,45.16,,1,Glasgow,Jun 23
21,Juho Laiho,FIN,44.94,,1,Turku,Sep 09
22,Phillip Cruickshank,USA,44.88,,1,New Haven,May 11
23,Michael Kennedy,IRL,44.78,,2,Dublin,Jun 30
24,Harvey Emery,USA,44.73,,Q,Philadelphia,May 25
24,Howard Dexter,USA,44.73,,3,Philadelphia,May 26
