rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Karl Storch,GER,57.80,,1,Kassel,Jun 28
2,Oskar Lutz,GER,57.68,,1,Bochum,Jul 5
3,Bo Ericson,SWE,56.37,,2,Stockholm,Sep 4
4,Bert Healion,IRL,56.28,,1,Milltown,Jul 11
5,Karl Hein,GER,53.65,,2,Berlin,Jul 25
6,Evert Linné,SWE,53.36,,2,Malmö,Sep 30
7,Göran Backlund,SWE,53.11,,1,Örebro,Aug 3
8,Imre Németh,HUN,53.04,,1,Budapest,Oct 24
9,Chester Cruickshank,USA,52.94,,1,New York,Jun 20
10,Wilhelm Lutz,GER,52.84,,2,Bochum,Jul 5
11,Erik Johansson,SWE,52.83,,1,Umedalen,Oct 18
12,Teseo Taddia,ITA,52.51,,1,Schio,Jul 26
13,Robert Ljunggren,SWE,52.20,,1,Åtvidaberg,Sep 06
14,Oskar Linnaste,EST,52.10,,1,Tallinn,Jun 18
15,Edmund Styrna,USA,52.08,,1,New York,May 29
16,Ivar Edlund,SWE,52.00,,1,Sundsvall,Sep 11
17,Assis Naban,BRA,51.93,,1,Rio de Janeiro,Dec 20
18,Irving Folsworthy,USA,51.39,,2,New York,Jun 20
19,Henry Dreyer,USA,51.31,,1,Travers Island,Jun 06
20,Uuno Veirilä,FIN,51.30,,1,Riihimäki,Sep 13
21,Ruggero Castagnetti,ITA,50.88,,4,Berlin,Aug 02
22,Brenhard Greulich,GER,50.54,,1,Strasboourg,Aug 16
22,Norman Wilcox,USA,50.54,,,,
24,Mario Sargiano,ITA,50.52,,1,Schio,Aug 16
25,Östen Thryvelli,SWE,50.20,,1,Eslöv,Jun 14
