rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Igor Nikulin,URS,84.48,,1,Lausanne,Jul 12
2,Igor Astapkovich,URS,84.14,,1,Split,Aug 31
3,Andrey Abduvaliyev,URS,83.46,,1,Adler,May 26
4,Yuriy Sedykh,URS,82.80,,1,Pieksämäki,Aug 12
5,Sergey Litvinov,URS,81.74,,3,Lausanne,Jul 12
6,Plamen Minev,BUL,81.72,,1,Sofia,Aug 18
7,Heinz Weis,GER,81.36,,1,Wiesloch,Jun 16
8,Vasiliy Sidorenko,URS,80.98,,2,Sochi,May 26
9,Tibor Gecsek,HUN,80.92,,1,Szombathely,Oct 6
10,Yaroslav Chmyr,URS,80.90,,1,Tshernigov,Jun 2
11,Viktor Apostolov,BUL,80.62,,1,Sofia,Jul 28
12,Aleksandr Seleznyov,URS,80.50,,1,Smolyensk,Aug 16
13,Ivan Tanev,BUL,80.28,,2,Sofia,Aug 18
14,Juri Tamm,URS,79.94,,2,Moscow,Jun 03
15,Sergey Alay,URS,79.92,,1,Minsk,Jul 27
16,Tore Gustafsson,SWE,79.14,,1,Genève,Jun 15
17,Donatas Plunge,URS,78.60,,1,Bauska,Jul 26
18,Marc Odenthal,FRG,78.22,,2,Neulussheim,May 19
19,Valeriy Gubkin,URS,78.04,,2,Minsk,Jul 27
20,Ralf Haber,GDR,78.00,,1,Berlin,Aug 08
21,Juha Tiainen,FIN,77.98,,1,Lappeenranta,Aug 21
22,Günther Rodehau,GDR,77.96,,1,Dresden,Aug 17
22,Aleksandr Drigol,URS,77.96,,1,Bryansk,Sep 10
24,Valeriy Kocherga,URS,77.86,,1,Lugansk,Jul 25
25,Yuriy Chernega,URS,77.82,,1,Bryansk,Jun 17
