rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harold Connolly,USA,68.54,,1,Los Angeles,Nov 2
2,Mikhail Krivonosov,URS,67.32,,1,Tashkent,Oct 22
3,Clifford Blair,USA,65.95,,1,Needham,Jul 4
4,Anatoliy Samotsvetov,URS,65.03,,1,Bucharest,Sep 17
5,Stanislav Nyenashev,URS,63.98,,1,Baku,Dec 16
6,Tadeusz Rut,POL,63.57,,1,Oslo,Aug 31
6,Dimitriy Yegorov,URS,63.57,,1,Tashkent,Oct 30
8,Sverre Strandli,NOR,62.96,,1,Oslo,Oct 10
9,Yuriy Nikulin,URS,62.85,,2,Tashkent,Oct 30
10,Kresimir Racic,YUG,62.80,,1,Karlovac,Oct 6
11,Jozsef Csermak,HUN,62.59,,1,Budapest,Sep 30
12,Albert Hall,USA,62.36,,2,"Ontario, CA",Oct 20
13,Nikolay Redkin,URS,61.72,,1,Moscow,Aug 19
14,Ivan Krasnov,URS,61.70,,1,Leningrad,Jun 25
15,Oldrich Engel,TCH,61.66,,1,Ustin/Labem,Sep 02
16,Fyodor Tkachev,URS,61.45,,2,Moscow,Sep 16
17,Zvonko Bezjak,YUG,61.39,,1,Gornji Milanovac,Jul 14
18,Jovan Gajic,YUG,61.24,,2,Gornji Milanovac,Jul 14
19,Alfons Niklas,POL,61.14,,2,Zagreb,Sep 23
20,Nikolay Tarasyuk,URS,60.44,,1,Minsk,May 10
21,Milos Maca,TCH,60.32,,1,Sofia,Jun 24
22,Vladimir Pletshenkov,URS,60.31,,,,
23,John Morefield,USA,60.26,,2,Needham,Jun 05
24,Guy Husson,FRA,60.22,,1,Roanne,Oct 21
25,Vasiliy Rudenkov,URS,60.17,,,,
