rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Carl-Johan Lind,SWE,52.51,,1,London,Jul 1
2,Jack Merchant,USA,52.23,,1,Berkeley,Apr 29
3,Matthew McGrath,USA,51.86,,1,Travers Island,Sep 23
4,John Brown,USA,50.70,,1,Princeton,May 20
5,Malcolm Nokes,GBR,49.25,,2,London,Jul 1
6,Malcolm Svensson,SWE,49.03,,1,Jönköping,Aug 6
7,Fredrick Tootell,USA,48.40,,1,Newark,Sep 8
8,Ossian Skiöld,SWE,48.04,,1,Linköping,Sep 17
9,Harland F. Baker,USA,47.57,,1,Philadelphia,Apr 28
10,Erik Eriksson,FIN,47.47,,1,Helsinki,Aug 1
11,Robert Olsson,SWE,46.73,,1,Göteborg,Sep 24
12,Charles Dandrow,USA,46.58,,2,Newark,Sep 09
13,Ralph Hills,USA,46.52,,3,Newark,Sep 09
14,Harvey Emery,USA,45.89,,Q,Cambridge (MA),May 26
15,Ville Pörhölä,FIN,45.81,,3,London,Jul 01
16,August Olsen,DEN,45.80,,1,Horsens,Jun 05
16,Johan Pettersson,FIN,45.80,,1,Västerås,Jul 23
18,Frans Persson,SWE,45.17,,2,Katrineholm,Oct 08
19,William Hagemeister,DEN,45.12,,1,Århus,Jul 30
20,Kenneth McCutcheon,USA,45.06,,1,Pittsburgh,Jun 24
21,Patrick McDonald,USA,44.81,,2,Travers Island,Sep 23
22,James Shanahan,USA,44.80,,1,Detroit,Aug 19
23,Mårten Möller,SWE,44.67,,2,Stockholm,Oct 15
24,Juho Laiho,FIN,44.56,,1,Tampere,Aug 20
25,Eric Lemming,SWE,44.44,,3,Stockholm,Aug 20
