rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Andrey Abduvaliyev,TJK,83.36,,1,Budapest,Jun 3
2,Igor Astapkovich,BLR,83.14,,1,Rome,Jun 8
3,Lance Deal,USA,82.50,,1,Knoxville,Jun 17
4,Vasiliy Sidorenko,RUS,82.02,,2,Zürich,Aug 17
5,Andrey Skvaruk,UKR,81.72,,1,Kiev,May 27
6,Heinz Weis,GER,81.20,,1,Dortmund,Sep 24
7,Aleksandr Seleznyov,RUS,80.96,,2,Sevilla,Jun 5
8,Aleksandr Krasko,BLR,80.78,,1,Minsk,Jul 22
9,Vitaliy Alisevich,BLR,80.68,,2,Minsk,Jul 22
10,Tibor Gecsek,HUN,80.22,,1,Szombathely,Aug 3
11,Yuriy Sedykh,RUS,80.14,,1,Versailles,May 22
12,Vadim Kolesnik,UKR,79.62,,1,Dnepropetrovsk,Jul 09
13,Christophe Epalle,FRA,79.20,,1,Montgeron,May 14
13,Sergey Kirmasov,RUS,79.20,,2,Rehlingen,May 23
13,Igor Nikulin,RUS,79.20,,1,Nurmijärvi,Jul 02
16,Sergey Gavrilov,RUS,79.18,,1,Bryansk,May 28
17,Aleksandr Krykun,UKR,79.02,,2,Kiev,May 27
18,Gilles Dupray,FRA,78.54,,1,Cagliari,Sep 17
19,Ilya Konovalov,RUS,78.30,,3,Moscow,Jun 05
20,Juri Tamm,EST,78.06,,1,Sevilla,Apr 30
21,Balázs Kiss,HUN,77.74,,1,Veszprém,Sep 03
22,Claus Dethloff,GER,77.68,,1,Lübeck,Sep 09
23,Sean Carlin,AUS,77.58,,1,Adelaide,Feb 11
24,Yaroslav Chmyr,UKR,77.38,,4,Kiev,May 27
25,Vadim Grabovoi,UKR,77.14,,2,Kiev,Jul 23
