rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Flanagan,USA,56.18,,1,New Haven,Jul 24
2,Ralph Rose,USA,54.38,exh,1,Healdsburg,Jun 26
3,Matthew McGrath,USA,54.05,exh,1,New York,May 16
4,Leander Talbott,USA,51.00,,1,Ithaca,May 15
5,Alfred Plaw,USA,50.62,,1,San Francisco,Aug 21
6,Cornelius Walsh,CAN,50.44,,1hcp,New York,Jun 12
7,Thomas Nicolson,GBR,50.19,,1,London,Jul 03
8,Duncan Gillis,CAN,49.99,exh,2,New York,May 16
9,Carroll T. Cooney,USA,48.71,,2,New Haven,May 15
10,Patrick James Ryan,IRL,47.07,,1,Mallow,Jul 18
10,William S. Krapowicz,USA,47.07,,1hcp,Stamford,Aug 28
12,Collins,USA,45.70,,1,Lincoln,May 22
13,Robert Lindsay-Watson,GBR,45.36,,1,London,Mar 19
14,Benjamin Sherman,USA,44.95,,1,Boston,Jun 12
15,Edward H. Coy,USA,44.80,,1,"Princeton, NJ",May 8
16,James E. Wooley,USA,44.58,,,Stanford/Palo Alto,
17,Herman Meyer,USA,44.44,,1,Lawrence,May 15
18,John Hooker,USA,44.41,,1,"Chicago, IL",Aug 7
19,Marquis Horr,USA,44.24,,2,"Cambridge, MA",May 29
20,David Paul Crawford,USA,44.03,,1,"Berkeley, CA",Apr 17
21,Gerard Lambert,USA,44.01,,1,"Des Moines, IA",Jun 5
22,Martin J. Sheridan,USA,43.83,,3hcp,New York,Jun 12
23,Hamilton F. Andrus,USA,43.59,,2,"New Haven, CT",May 15
24,S.B. Hall,USA,43.14,,1,"Seattle, WA",Jun 12
25,Harry Gabbert,USA,43.00,,1,Stanford/Palo Alto,Mar 27
