rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harold Connolly,USA,70.53,,1,Walnut,Sep 26
2,Romuald Klim,URS,69.74,,1,Tokyo,Oct 18
3,Yuriy Bakarinov,URS,69.55,,1,Kiev,Aug 28
4,Gyula Zsivótzky,HUN,69.09,,2,Tokyo,Oct 18
5,Heinrich Thun,AUT,69.01,,1,Leoben,Jul 19
6,Sandor Eckschmidt,HUN,68.50,,1,Prague,Sep 19
7,Yuriy Nikulin,URS,68.37,,1,Kiev,Aug 16
8,Gennadiy Kondrashov,URS,68.26,,2,Los Angeles,Jul 25
9,Uwe Beyer,FRG,68.09,,3,Tokyo,Oct 18
10,Aleksey Baltovskiy,URS,67.89,,2,Kiev,Sep 13
11,Guy Husson,FRA,67.55,,1,Troyes,May 23
12,Olgierd Cieply,POL,67.50,,1,Walbrzych,Jul 09
13,Vasiliy Rudenkov,URS,67.44,,1,Kiev,Aug 09
14,Tadeusz Rut,POL,67.07,,1,Himeji,Oct 27
15,Zdzislaw Smolinski,POL,66.99,,2,Himeji,Oct 27
16,Josef Matousek,TCH,66.71,,1,Prague,Jun 07
17,Jaroslav Rehan,TCH,66.47,,1,Prague,Jun 20
18,Birger Asplund,SWE,66.37,,1,Ostersund,Jul 30
19,Takeo Sugawara,JPN,66.26,,1,Helsinki,Jun 04
20,Martin Lotz,GDR,66.14,,1,Leipzig,May 08
21,Madis Ainso,URS,66.07,,1,Tallinn,Aug 07
22,Ed Burke,USA,65.80,,2,New Brunswick,Jun 28
22,Oddvar Krogh,NOR,65.80,,1,Rome,Sep 20
24,Manfred Losch,GDR,65.54,,2,Liberec,Jul 19
24,Anatoliy Shchuplyakov,URS,65.54,,1,Perm,Aug 09
