rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harold Connolly,USA,68.68,,1,Bakersfield,Jun 20
2,Albert Hall,USA,67.23,,1,Fort Lee,Jun 13
3,Mikhail Krivonosov,URS,66.80,,1,Nalchik,May 11
4,Fyodor Tkachev,URS,66.66,,1,Uzhgorod,Nov 29
5,Vasiliy Rudenkov,URS,66.34,,1,Zagreb,Jun 29
6,Anatoliy Samotsvetov,URS,66.13,,1,Augsburg,Jan 21
7,Tadeusz Rut,POL,65.09,,1,Oslo,Aug 25
8,Yuriy Nikulin,URS,65.00,,1,Leipzig,Sep 27
9,Stanislav Nyenashev,URS,64.71,,1,Baku,Jul 13
10,John Lawlor,IRL,64.59,,1,Dublin,Aug 7
11,Zvonko Bezjak,YUG,64.23,,1,Belgrade,Jun 08
12,Nikolay Dobrivecher,URS,64.12,,1,Nalchik,Oct 19
13,Gyula Zsivótzky,HUN,64.10,,1,Budapest,Sep 21
14,Olgierd Cieply,POL,64.07,,1,Hamburg,Jun 21
15,Dimitriy Yegorov,URS,64.01,,1,Kiev,Aug 08
16,Oleg Kolodiy,URS,63.78,,2,Nalchik,Oct 19
17,Kresimir Racic,YUG,63.72,,1,Belgrade,May 01
18,Yuriy Shibalov,URS,63.30,,3,Nalchik,Oct 19
19,Aleksey Baltovskiy,URS,63.13,,2,Nalchik,May 11
20,Birger Asplund,SWE,63.12,,1,Kvarnsveden,Sep 01
21,Michael Ellis,GBR,62.90,,1,Cardiff,Jul 26
22,Guy Husson,FRA,62.72,,1,Oignies,Sep 07
23,Vladimir Pletshenkov,URS,62.69,,1,Moscow,Jun 06
24,Josef Malek,TCH,62.37,,1,Kutna Hora,Sep 21
25,Viktor Tatarintsev,URS,62.36,,2,Baku,Apr 13
