rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yuriy Sedykh,URS,81.80,,1,Moscow,Jul 31
2,Sergey Litvinov,URS,81.66,,1,Sochi,May 24
3,Karl-Hans Riehm,FRG,80.80,,1,Rhede,Jul 30
4,Boris Zaychuk,URS,80.48,,2,Sochi,May 24
5,Juri Tamm,URS,80.46,,2,Leselidze,May 16
6,Igor Nikulin,URS,80.34,,2,Moscow,Jun 21
7,Detlef Gerstenberg,GDR,78.94,,1,Erfurt,May 18
8,Aleksandr Kozlov,URS,78.58,,5,Sochi,May 24
9,Aleksey Malyukov,URS,78.52,,6,Sochi,May 24
10,Manfred Hüning,FRG,77.96,,2,Rhede,Jul 30
11,Giampaolo Urlando,ITA,77.84,,1,Pescara,Jun 07
12,Aleksandr Bunyeyev,URS,77.80,,1,Cheboksary,May 31
13,Roland Steuk,GDR,77.72,,1,Cottbus,Jul 18
14,Klaus Ploghaus,FRG,77.60,,3,Rome,Aug 05
15,Pavel Repin,URS,77.42,,4,Leselidze,Apr 24
16,Grigoriy Shevtsov,RUS,77.16,,2,Cheboksary,May 31
17,Orlando Bianchini,ITA,77.02,,2,Pescara,Jun 07
18,Oleg Dyatlov,URS,76.98,,1,Pyatigorsk,Aug 30
19,Ireneusz Golda,POL,76.58,,1,Poznan,Aug 16
20,Valentin Dmitrenko,URS,76.02,,1,Nikolayev,Jun 13
20,Tobias Stopat,GDR,76.02,,1,Dresden,Jul 05
22,Harri Huhtala,FIN,75.94,,2,Karhula,Aug 19
23,Juha Tiainen,FIN,75.88,,1,Helsinki,Aug 30
24,Emanuil Dyulgerov,BUL,75.74,,1,Sofia,Jun 07
25,Anatoliy Chyuznas,URS,75.68,,1,Gomel,May 22
