rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Galina Savinkova,URS,72.96,,1,Erfurt,Jun 23
2,Zdenka Silhavá,TCH,70.70,,1,Warsaw,Jul 27
3,Maritza Marten,CUB,70.50,,1,La Habana,Mar 21
4,Martina Opitz,GDR,69.78,,1,Canberra,Oct 06
5,Florenta Tacu-Craciunescu,ROU,69.50,,1,Stara Zagora,Aug 02
6,Diana Sachse,GDR,69.14,,1,Potsdam,Sep 07
7,Tsvetanka Khristova,BUL,68.68,,2,Stara Zagora,Aug 02
8,Irina Meszynski,GDR,68.18,,1,Potsdam,Jun 28
9,Daniela Costian,ROU,67.54,,2,Ostrava,Jun 12
10,Hilda Ramos,CUB,67.52,,2,Barcelona,Jul 08
11,Simona Andrusca,ROU,67.16,,2,Bucharest,Jun 01
12,Lyubov Zverkova,URS,66.64,,1,Sochi,Oct 06
13,Silvia Madetzky,GDR,66.52,,1,Rostock,Jun 02
14,Ines Müller,GDR,66.40,,3,Berlin,Sep 22
15,Mariana Lengyel,ROU,66.34,,2,Bucharest,Jun 11
16,Nadezhda Kugayevskich,URS,66.12,,1,Kurgan,Jun 02
17,Gabriele Reinsch,GDR,65.78,,1,Dresden,Jul 07
18,Svetlana Motuzenko,URS,65.48,,1,Vilnius,Jul 07
19,Márta Kripli,HUN,65.34,,1,Helsinki,Jul 24
20,Elisabeta Neamtu,ROU,65.20,,1,Resita,Oct 04
21,Larisa Mikhalchenko,URS,64.92,,1,Yalta,Jan 30
22,Elju Kubi,URS,64.44,,1,Tartu,May 19
23,Andrea Thieme,GDR,64.36,,4,Dresden,Aug 02
24,Svetla Mitkova,BUL,64.34,,1,Sofia,Jun 02
25,Ellina Kisheyeva,URS,64.16,,1,Adler,Feb 24
