rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ilke Wyludda,GDR,71.10,,1,Tel Aviv,May 27
2,Gabriele Reinsch,GDR,69.34,,2,Dresden,Aug 18
3,Daniela Costian,ROU,68.96,,1,Bundaberg,Aug 18
4,Olga Burova,URS,68.32,,1,Sochi,May 13
5,Irina Khval,URS,67.78,,1,Togliatti,Jul 28
6,Martina Hellmann,GDR,67.66,,3,Dresden,Aug 18
7,Irina Yatchenko,URS,67.60,,2,Kiev,Jul 07
8,Larisa Korotkevich,URS,67.50,,1,Leselidze,May 13
9,Franka Dietzsch,GDR,67.42,,1,Rostock,May 27
10,Yu Hourun,CHN,66.94,,1,Bejing,Jun 09
11,Tsvetanka Khristova,BUL,66.50,,1,Stara Zagora,May 12
12,Hou Xuemei,CHN,66.46,,2,Bejing,Jun 09
13,Ellina Zvereva,URS,66.20,,2,Moscow,Jun 10
14,Maritza Marten,CUB,65.48,,1,Habana,Mar 16
15,Astrid Kumbernuss,GDR,65.42,,1,Schwechat,Jun 03
16,Ursula Kreutel,FRG,65.32,,2,Kamp-Linfort,Sep 15
17,Antonina Patoka,URS,65.04,,3,Bryansk,Aug 11
18,Larisa Mikhalchenko,URS,65.02,,3,Moscow,Jun 10
19,Hilda Ramos,CUB,64.40,,1,Formia,Jul 07
20,Barbara Hechavarría,CUB,64.14,,1,Habana,May 11
21,Larisa Drobakha,URS,63.68,,2,Odessa,May 03
22,Olga Nikishina,URS,63.54,,1,Lugansk,Jul 25
23,Dagmar Galler,FRG,63.52,,4,Ingolstadt,Jul 10
24,Lyudmila Platonova,URS,63.50,,1,Kiev,May 12
24,Ming Chunfeng,CHN,63.50,,3,Beijing,Jun 09
