rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yaimé Pérez,CUB,69.39,,1,Sotteville (FRA),Jul 16
2,Denia Caballero,CUB,69.20,,1,Huelva (ESP),Jun 20
3,Sandra Perkovic,CRO,68.58,,1,Varazdin (CRO),Aug 10
4,Valarie Allman,USA,67.15,,1,"Chula Vista, CA (USA)",Apr 11
5,Claudine Vita,GER,66.64,,1,Neubrandenburg (GER),May 01
6,Andressa De Morais,BRA,65.98,,2,Lima (PER),Aug 06
7,Dani Stevens,AUS,65.93,,1,Sydney (AUS),Nov 30
8,Bin Feng,CHN,65.45,,1,Brest (BLR),Apr 27
9,Shadae Lawrence,JAM,65.05,,1,"Clovis, CA (USA)",May 11
10,Yang Chen,CHN,64.88,,1,Wuhan (CHN),Sep 17
11,Nadine Müller,GER,64.52,,3f1,Halle (GER),Jun 01
12,Kristin Pudenz,GER,64.37,,1,Berlin (GER),Aug 04
13,Fernanda Martins,BRA,64.16,,1,"Torrance, CA (USA)",Apr 20
14,Mélina Robert-Michon,FRA,64.02,,2q1,Doha (QAT),Oct 02
15,Laulauga Tausaga,USA,63.94,,3q2,Doha (QAT),Oct 02
16,Yekaterina Strokova,RUS,63.90,,1,Sochi (RUS),Sep 04
17,Xinyue Su,CHN,63.74,,2,Neubrandenburg (GER),May 26
18,Whitney Ashley,USA,63.64,,1,"Long Beach, CA (USA)",Jun 29
19,Yelena Panova,RUS,63.46,,2,Sochi (RUS),Sep 04
20,Kelsey Card,USA,63.33,,2,"Des Moines, IA (USA)",Jul 28
21,Marike Steinacker,GER,63.24,,3,Neubrandenburg (GER),May 26
22,Shanice Craft,GER,63.22,,3,Berlin (GER),Aug 04
23,Marija Tolj,CRO,62.76,,1,Gävle (SWE),Jul 12
24,Irina Rodrigues,POR,62.74,,1,Leiria (POR),Aug 03
25,Shanice Love,JAM,62.69,,2,"Austin, TX (USA)",Jun 08
