rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nina Ponomaryova,URS,56.62,,1,Tbilisi,Nov 13
2,Nina Dumbadze,URS,53.91,,,,
3,Irina Beglyakova,URS,50.93,,,,
4,Valentina Shinyeva,URS,49.66,,,Odessa,Sep 05
5,Galina Zybina,URS,48.62,,4,Tbilisi,Nov 13
6,Stepanka Mertova,TCH,48.38,,1,Brno,Jun 4
7,Marianne Werner,FRG,48.36,,1,Greven,Sep 18
8,Wilfriede Tews,GDR,48.29,,1,Sofia,Nov 5
9,Anna Logina,URS,48.24,,,Leselidze,Apr 22
10,Antonina Vashchenko,URS,48.23,,,,
11,Olga Fikotova,TCH,47.97,,1,Bratislava,Sep 25
12,Niniel Tolstaya,URS,47.88,,2,Moskva,Jul
13,Jirina Voborilova,TCH,47.60,,1,Krakow,Sep 04
14,Lamara Sesadze,URS,47.18,,,,
15,Anne-Chatrin Lafrenz,FRG,47.00,,1,Plön,Jul 02
16,Isabel Avellan,ARG,46.99,,,Buenos Aires,Nov 13
17,Irina Chigrina,URS,46.76,,,,
18,Karen Sonneck,FRG,46.70,,1,Quakenbrück,Oct 16
19,Olga Makovey,URS,46.67,,,,
20,Albina Rutkovskaya,URS,46.60,,,Minsk,May 20
21,Zsuzsa Seredi,HUN,46.53,,1,Budapest,Sep 18
22,Virginia Mikhailova,BUL,46.50,,2,Sofia,Nov 05
23,Anni Pöll,AUT,46.37,,1,Milan,Oct 09
23,Toyoko Yoshino,JPN,46.37,,,Omiya,Nov 13
25,Kriemhild Hausmann,FRG,46.31,,2,Frankfurt/M,Aug 06
