rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Catherine Prime,USA,30.70,W+,1,Tallahassee,Apr 16
2,Schönmacher,GER,28.90,,1,Nanterre,Jul 22
3,Yvonne Tembouret,FRA,27.39,,1,Paris,Sep 23
4,Dorothy Armstrong,USA,27.02,W+,2,Tallahassee,Apr 16
5,Lilly Henoch,GER,26.63,W++,1,Berlin,Jul 28
6,Martha Gollmitz-Grasse,GER,26.46,W++,1,Berlin,Sep 02
7,Anna DuBois,USA,25.96,W+,3,Tallahassee,Apr 16
8,Lucie Petit,FRA,25.71,,1,Paris,Jun 17
9,Lucienne Velu,FRA,25.65,,2,Paris,Sep 23
10,Mary Dawson,CAN,25.32,,1,London (ON),Oct 19
11,Elfrida Karlsone,LAT,24.83,,1,,
12,Maria Piantanida,ITA,24.81,,1,Milan,Sep 28
13,Amy,FRA,24.57,,2,Bourges,Jul 15
14,Eugenia Grunsky,USA,23.42,,1,Oakland,Mar 26
15,Fern Rudiger,USA,23.27,W+,1,Chicago,Jun 01
16,Charlotte Mäder,GER,23.15,W++,2,Frankfurt (Main),Aug 19
17,Dora Klein,GER,23.11,W++,1,Mannheim,Jul 28
18,Zina Fornasiero,ITA,23.10,,1,Este,Oct 28
19,Théry,FRA,23.02,,3,Paris,Jun 17
20,Alma Höppner,GER,22.98,W++,1,Düsseldorf,Jul 28
21,Hertha Blisse,GER,22.83,W++,2,Mannheim,Jul 28
22,Paulette Puisais,FRA,22.68,,1,Geronstere,Jul 02
23,Louise Groslimond,SUI,22.67,,4,Paris,Jun 17
24,Hedwig Krevet,GER,22.06,W++,2,Düsseldorf,Jul 28
25,Minerva Wolbert,USA,21.88,W+,1,Newark,Sep 29
