rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Irina Yatchenko,BLR,69.14,,1,Minsk,Jul 31
2,Natalya Sadova,RUS,68.63,,1,Kazan,Jul 08
3,Ekaterina Voggoli,GRE,67.72,,1,Athens,Jun 10
4,Olena Antonova,UKR,67.30,,1c1,Kiev,Jun 06
5,Anastasia Kelesidou,GRE,67.03,,1c1,Halle,May 22
6,Vera Pospisilova-Cechlová,CZE,66.42,,1,Kladno,Jun 13
7,Franka Dietzsch,GER,66.12,,1,Halle,Aug 03
8,Beatrice Faumuina,NZL,66.08,,1,Wellington,Mar 13
9,Aretha Hill,USA,65.76,,1,"Huntington Beach, CA",Apr 21
10,Stella Tsikouna,GRE,65.25,,1,Heraklion,May 30
11,Olga Chernyavskaya,RUS,65.09,,2,Kazan,Jul 08
12,Nicoleta Grasu,ROU,64.92,,6,Athens,Aug 21
13,Aimin Song,CHN,64.90,,1Q,Shijiazhuang,May 22
14,Seema Antil,IND,64.84,,1,Kiev,Aug 07
15,Melina Robert-Michon,FRA,64.54,,1,Salôn-de-Provence,Jul 02
16,Huang Qun,CHN,64.42,,1,Shijiazhuang,May 22
17,Yanfeng Li,CHN,64.34,,1,Songkhla,Jun 23
18,Neelam Jaswan Singh,IND,63.99,,2,Songkhla,Jun 23
19,Suzy Powell,USA,63.58,,2,Huntington Beach,Apr 21
20,Becky Breisch,USA,63.12,,1,College Station,May 28
21,Harwant Kaur,IND,63.05,,2,Kiev,Aug 07
22,Oksana Yesipchuk,RUS,63.02,,2,Tula,Jul 25
23,Wioletta Potepa,POL,62.90,,1,Bielsko-Biala,Jun 27
24,Yania Ferrales,CUB,62.88,,1,La Habana,Feb 27
25,Joanna Wisniewska,POL,62.79,,1,Bydgoszcz,Jun 05
