rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Natalya Sadova,RUS,68.57,,1,Edmonton,Aug 11
2,Nicoleta Grasu,ROU,68.31,,1,Athens,Jun 11
3,Ellina Zvereva,BLR,67.10,,2,Edmonton,Aug 11
4,Irina Yatchenko,BLR,66.65,,1,Minsk,Jul 13
5,Franka Dietzsch,GER,65.87,,1,Calgary,Jul 30
6,Seilala Sua,USA,65.64,,1,La Jolla CA,Mar 31
7,Anastasia Kelesidou,GRE,65.52,,1,Pátra,Jul 22
8,Vladimira Racková,CZE,65.50,,1,Kladno,Jun 28
9,Kris Kuehl,USA,65.27,,1,Modesto,May 12
10,Valentina Ivanova,RUS,65.12,,1,Pietersburg,Jan 27
11,Suzy Powell,USA,64.50,,2,Salinas,May 22
12,Olena Antonova,UKR,64.20,,1,Yalta,Feb 11
13,Melina Robert-Michon,FRA,63.87,,1,Miramas,Jun 13
14,Joanna Wisniewska,POL,63.75,,3,Halle,May 19
15,Lyudmila Starovoytova,BLR,63.55,,,Minsk,May 18
16,Ekaterina Voggoli,GRE,63.47,,1,Athens,Jun 17
17,Viktoriya Boyko,UKR,63.43,,1,Kiev,May 18
18,Anja Möllenbeck,GER,63.42,,1,Obersuhl,Jun 03
19,Alison Lever,AUS,63.25,,1,Townsville,Jun 23
20,Vera Pospisilova,CZE,63.20,,1,Kladno,Jun 10
21,Stella Tsikouna,GRE,63.18,,1,Iraklio,Jul 14
22,Teresa Machado,POR,63.01,,3,Lisboa,Jun 16
23,Aretí Abatzí,GRE,62.95,,3,Pátra,Jul 22
24,Marzena Wysocka,POL,62.48,,1,Wroclaw,May 27
25,Natalya Ampleyeva,RUS,62.35,,1,Adler,Feb 10
