rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ottilie Fleischer,GER,37.95,,1,Düsseldorf,Aug 18
2,Marga Wittkowski,GER,37.74,,1,Duisburg,Sep 8
3,Paula Mollenhauer,GER,37.62,,1,Frankfurt/M,Jul 21
4,Charlotte Mäder,GER,37.51,,1,Berlin,Sep 1
5,Halina Konopacka,POL,37.15,,1,Warsaw,Sep 7
6,Lucienne Velu,FRA,37.10,,1,Limours,Aug 25
7,Liesel Perkaus,AUT,36.88,,1,Wien,Jul 14
7,Fanny Rosenfeld,CAN,36.88,,1,Montreal,Aug 1
9,Ruth Svedberg,SWE,36.81,,1,Västerås,Sep 1
10,Emilie Reuter,GER,36.20,,1,Frankfurt/M,Jun 9
11,Grete Heublein,GER,36.10,,1,Gelsenkirchen,Sep 01
12,Hertha Biesenthal,GER,35.89,,1,Berlin,Jun 30
13,Charlotte Berndt,GER,35.76,,1,Limbach,Jul 28
14,Lillian Copeland,USA,35.74,,1,Los Angeles,Feb 23
15,Vittorina Vivenza,ITA,35.38,,1,Turin,Oct 06
16,Frantiska Vodickova,TCH,34.99,,2,Krolewska Huta,Aug 25
17,Rena McDonald,USA,34.54,,1,Chicago,Jul 27
18,Lilly Henoch,GER,34.40,,1,Berlin,Jun 30
19,Irena Jasnikowska,POL,34.20,,q,Kraków,Jun 16
20,Kinue Hitomi,JPN,34.18,,1,Tokyo,May 19
21,Saara Teitelbaum,EST,33.91,,1,Tallinn,Sep 22
22,Liesel Bertram,GER,33.62,,1,Hamburg,Jun 24
23,Genowefa Kobielska,POL,33.55,,3,Krolewska Huta,Aug 25
24,Hilde Krevett,GER,33.32,,,Frankfurt/M,Jul 28
25,Wanda Mierkis,POL,33.14,,2,Warszawa,Jun 15
