rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Suzy Powell,USA,69.44,,1,La Jolla CA,Apr 27
2,Natalya Sadova,RUS,67.73,,1,Tula,Jun 9
3,Ellina Zvereva,BLR,66.16,,1,Sheffield,Jun 30
4,Melina Robert-Michon,FRA,65.78,,1,Salôn-de-Provenc,Jul 17
5,Aretha Hill,USA,65.21,,1,La Jolla CA,Apr 5
6,Anastasia Kelesidou,GRE,65.08,,1,Thessaloniki,May 11
7,Beatrice Faumuina,NZL,65.05,,3,Sheffield,Jun 30
8,Ekaterina Voggoli,GRE,64.94,,1,Edessa,May 18
9,Nicoleta Grasu,ROU,64.80,,1,Zagreb,Jul 8
10,Neelam Jaswan Singh,IND,64.55,,1,Busan,Oct 10
11,Kris Kuehl,USA,64.44,,1,Stanford,Jun 22
12,Irina Yatchenko,BLR,64.23,,5,Athens,Jun 10
13,Franka Dietzsch,GER,64.12,,1,Halle,May 11
14,Vera Pospisilova,CZE,64.10,,2,Paris,Aug 07
15,Natalya Ampleyeva,RUS,63.58,,1,Adler,Feb 10
16,Olena Antonova,UKR,63.40,,1,Kiev,Jul 23
17,Teresa Machado,POR,62.93,,1,Lisboa,Jun 08
18,Seilala Sua,USA,62.89,,1,Salinas,May 21
19,Xu Shaoyang,CHN,62.54,,1,Bangkok,Oct 30
20,Yanfeng Li,CHN,62.52,,1,Tiantai,Oct 27
21,Stella Tsikouna,GRE,62.48,,1,Halkída,Apr 27
22,Vladimira Racková,CZE,62.32,,1,Ostrava,Jul 21
23,Joanna Wisniewska,POL,62.29,,1,Sopot,Jul 13
24,Aimin Song,CHN,62.28,,1,Baoding,Sep 08
25,Aretí Abatzí,GRE,62.25,,1,Athína,Apr 29
