rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ilke Wyludda,GDR,74.56,,1,Neubrandenburg,Jul 23
2,Gabriele Reinsch,GDR,71.86,,2,Neubrandenburg,Jun 23
3,Maritza Marten,CUB,70.50,,1,Santiago de Chile,Mar 04
4,Franka Dietzsch,GDR,68.26,,3,Neubrandenburg,Jun 23
5,Barbara Hechavarría,CUB,68.18,,2,La Habana,Feb 17
6,Olga Davydova,URS,68.10,,1,Adler,Feb 12
7,Hou Xuemei,CHN,67.32,,1,Shijiazhuang,Apr 22
8,Antonina Patoka,URS,67.12,,1,Leningrad,Jul 13
9,Daniela Costian,ROU,66.78,,1,Brisbane,Mar 19
10,Tsvetanka Khristova,BUL,66.50,,1,Kazanlak,Mar 12
11,Jana Lauren,GDR,66.30,,1,Karl-Marx-Stadt,Jun 18
12,Irina Meszynski,GDR,66.28,,3,Neubrandenburg,Jul 23
13,Tatyana Belova,URS,66.12,,2,Adler,Feb 12
14,Astrid Kumbernuss,GDR,64.74,,2,Karl-Marx-Stadt,Jun 18
15,Lyudmila Novikova,URS,64.50,,1,Leningrad,Aug 19
16,Yu Hourun,CHN,64.46,,1,Beijing,Oct 08
17,Svetlana Savchenko,URS,64.18,,2,Volgograd,Jun 10
18,Renata Katewicz,POL,63.80,,1,Warsaw,Jun 10
19,Andrea Thieme,GDR,63.34,,1,Leipzig,Jul 18
20,Larisa Mikhalchenko,URS,63.22,,1,Sochi,May 27
21,Mariana Lengyel,ROU,63.20,,1,Bucuresti,May 06
22,Valentina Ivanova,URS,63.16,,1,Chelyabinsk,Aug 18
23,Mette Bergmann,NOR,63.12,,1,Lörenskog,May 27
24,Lacy Barnes,USA,62.90,,1,Fresno,May 25
25,Connie Price,USA,62.86,,1,Modesto,May 06
