rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Liesel Westermann,FRG,62.54,,1,Werdohl,Jul 24
2,Christine Spielberg,GDR,61.64,,1,Regis Breitingen,May 26
3,Karin Illgen,GDR,61.54,,1,Leipzig,Aug 03
4,Antonina Popova,URS,59.80,,1,Moscow,Jul 16
5,Anita Otto-Hentschel,GDR,59.40,,2,Frankfurt/O,Sep 22
6,Lia Raica-Manoliu,ROU,59.22,,1,Athens,Sep 05
7,Lyudmila Muravyova,URS,58.36,,1,Taskhadzor,Aug 08
8,Judit Stugner,HUN,58.14,,1,Budapest,Sep 28
9,Jolan Kleiber,HUN,58.02,,1,Budapest,May 25
10,Olimpia Catarama,ROU,56.58,,2,Athens,Sep 05
11,Judit Lendvay-Bognar,HUN,56.38,,1,Budapest,Jun 30
12,Lyudmila Khmelevskaya,URS,56.40,,1,Gorkiy,Jun 25
13,Gabriele Trepscheck,GDR,55.78,,3,Regis Breitingen,May 26
14,Brigitte Berendonk,FRG,55.67,,1,Stuttgart,Jul 13
15,Barbara Schubert,GDR,55.56,,1,Jena,Jul 18
16,Tamara Danilova,URS,55.42,,2,Leninakan,Aug 17
17,Helgi Parts,URS,55.06,,1,Tallinn,Aug 01
18,Jirina Nemcova,TCH,54.64,,1,Prague,Jul 05
19,Irina Solontsova,URS,54.42,,1,Leselidze,Apr 17
20,Olga Connolly,USA,54.38,,1,Long Beach,Nov 08
21,Namjilmaa Dazhzeveg,MON,54.12,,2,Mexico City,Sep 28
22,Anna Mickler,GDR,54.10,,1,Halle/S.,Mar 30
23,Anneke de Bruin,NED,54.04,,1,Amsterdam,Aug 25
24,Marta Loidl,HUN,53.98,,3,Budapest,Aug 19
25,Ingrid Lotz,GDR,53.68,,3,Halle/S.,May 22
