rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sabine Engel,GDR,68.92,,1,Karl-Marx-Stadt,Jun 25
2,Faina Melnik,URS,68.60,,1,Sochi,Jul 02
3,Maria Vergova,BUL,68.20,,1,Sofia,Aug 31
4,Argentina Menis,ROU,66.02,,1,Poiana Brasov,Aug 07
5,Natalya Gorbacheva,URS,65.46,,2,Moscow,Jul 28
6,Margita Droese,GDR,65.42,,1,East Berlin,Jun 16
7,Vera Safonova,URS,65.20,,1,Kaluga,Aug 23
8,Evelin Jahl-Schlaak,GDR,65.14,,1,Potsdam,Jul 17
9,Svetla Bozhkova,BUL,64.88,,1,Sofia,May 20
10,Tatyana Berezhnaya,URS,64.48,,3,Moscow,Jul 28
11,Ilona Slupianek,GDR,64.40,,2,Potsdam,Jul 17
12,Lyudmila Isayeva,URS,64.30,,2,Sochi,Jun 05
12,Svetlana Petrova,URS,64.30,,1,Tallinn,Aug 18
14,Natalya Akhrimenko,URS,63.56,,Q,Moscow,Jul 27
15,Jitka Prouzova,TCH,63.36,,2,Ostrava,Jun 08
16,Olga Andrianova,URS,63.28,,1,Bryansk,Jul 17
17,Nina Tselishcheva,URS,62.90,,2,Moscow,Jul 31
18,Svetlana Melnikova,URS,62.64,,Q,Moscow,Jul 27
19,Valentina Mezentseva,URS,62.44,,1,Novosibirsk,Jun 11
20,Natalya Petrova,URS,62.40,,1,Podolsk,Jul 17
21,Valentina Styepushina,URS,62.28,,1,Tashkent,May 08
22,Donka Khristova,BUL,61.96,,2,Petric,Apr 25
23,Nina Korsunskaya,URS,61.88,,1,Odessa,Apr 04
24,Valentina Kharchenko,URS,61.54,,1,Krasnodar,Jul 12
25,Lenka Strelyova,BUL,61.50,,3,Sofia,May 13
