rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Catherine Prime,USA,31.17,W+,1,Tallahassee,Mar 24
2,Lucienne Velu,FRA,30.22,,1,Paris,Sep 14
3,Violette Gourard-Morris,FRA,30.10,,1,London,Aug 4
4,Floy Mildred Horrocks,USA,29.39,W+,1,Chicago,Aug 20
5,Anezka Vitova,TCH,28.95,,1,Prague,Aug 24
6,Marie Vidlakova,TCH,27.88,,1,Brno,Sep 28
7,Lucie Petit,FRA,27.70,,1,Paris,Jul 14
8,Louise Groslimond,SUI,27.65,,1,Paris,Jun 29
9,Ivanka 'Koka' Tomljenovic,YUG,27.51,,2,Prague,Aug 24
10,Nagaine,LAT,26.91,,,,
11,Josee Paques,BEL,26.57,,1,Brussels,Jul 13
12,Marina Zanetti,ITA,26.46,,1,Milan,Jul 20
13,Lilly Henoch,GER,26.25,W++,1,Berlin,Jul 12
14,Elfrida Karlsone,LAT,25.91,W++,1,Valmiera,Aug 31
15,Maria Piantanida,ITA,25.81,,1,Milan,Sep 28
16,Georgette van Dyck,BEL,25.55,,2,Brussels,Jul 13
17,Théry,FRA,25.45,,2,Paris,Sep 14
18,Florence Birchenough,GBR,25.27,,3,London,Aug 04
19,Jenny Toitgans,BEL,25.25,,2,Douai,Aug 17
20,Emily Mallon,USA,25.04,W+,1,Mamaroneck,May 17
21,Marie Mejzlikova I,TCH,25.02,,4,Paris,Sep 14
22,Kastere,LAT,24.94,,,,
23,Inge Reinhardt,GER,24.58,W++,1,Leipzig,Sep 07
24,Susanne Stüber,GER,24.55,W++,1,Berlin,Jul 06
25,Smithy Perkins,USA,24.23,W+,2,Tallahassee,Mar 24
