rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Emilie Reuter,GER,34.01,W++,-,Berlin,Sep 13
2,Halina Konopacka,POL,33.40,,1,Warsaw,Jul 21
3,Floy Mildred Horrocks,USA,31.29,W+,1,Chicago,Aug 23
4,Marie Vidlakova,TCH,31.15,,1,Prague,Oct 11
5,Stepanka Kucerova,TCH,30.83,,1,Brno,Sep 27
6,Violette Gourard-Morris,FRA,30.02,,1,Le Perreux,Jul 21
7,Lucienne Velu,FRA,29.50,,1,Brussels,Aug 2
8,Rena Acquistapace,USA,29.10,W+,1,San Francisco,Jul 18
9,Elfrida Karlsone,LAT,28.91,,2,Warsaw,Jul 21
10,Ludmila Havlickova,TCH,28.31,,1,Prague,Jul 19
11,Florence Birchenough,GBR,28.02,,1,London,Jul 25
12,Tatyana Vasina,URS,27.88,W++,1,Kharkov,Sep
13,Marie Jiraskova,TCH,27.84,,2,Prague,Aug 16
14,Kamila Olmerova,TCH,27.58,,3,Prague,Aug 16
15,Jenny Toitgans,BEL,27.50,,3,Brussels,Aug 02
16,Wilhelmina Luxem,GER,27.08,W++,1,Berlin,Jun 28
17,Liesl Long,USA,26.91,W+,1,Rock Hill,Apr 25
18,Lilly Henoch,GER,26.85,W++,2,Berlin,Jun 28
19,Maybelle Reichardt,USA,26.56,W+,1,Pasadena,Jul 11
20,Beulah Drom,USA,26.49,W+,1,Urbana,May
21,Muriel Beresford,USA,26.26,W+,1,Stamford,May 16
22,Charlotte Mäder,GER,26.15,W++,1,Rathenow,Jul 12
23,Louise Fawcett,GBR,25.94,,1,London,Sep 19
24,Susanne Stüber,GER,25.89,W++,3,Berlin,Jun 28
25,Martha Gollmitz-Grasse,GER,25.58,W++,1,Leipzig,
