rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sandra Perkovic,CRO,70.88,,1,Shanghai,May 14
2,Yaime Pérez,CUB,68.86,,1,La Habana,Feb 13
3,Julia Fischer,GER,68.49,,1c1,Halle,May 21
4,Dani Samuels,AUS,67.77,,2,Shanghai,May 14
5,Denia Caballero,CUB,67.62,,1,Leiria,Jun 29
6,Nadine Müller,GER,66.84,,3,Schönebeck,Jul 29
7,Mélina Robert-Michon,FRA,66.73,,2,Rio de Janeiro,Aug 16
8,Xinyue Su,CHN,65.59,,1,Neubrandenburg,May 28
9,Bin Feng,CHN,65.14,,4c1,Halle,May 21
10,Jade Lally,GBR,65.10,,1,Sydney,Feb 27
11,Whitney Ashley,USA,64.62,,1,"Chula Vista, CA",Apr 21
11,Shanice Craft,GER,64.62,,3c1,Wiesbaden,May 15
13,Anna Rüh,GER,64.08,,2,Schönebeck,Jun 03
14,Irina Rodrigues,POR,63.96,,1,Leiria,Mar 05
15,Yang Chen,CHN,63.61,,1c2,Halle,May 21
16,Kelsey Card,USA,63.52,,1c1,"Eugene, OR",Jun 11
17,Stephanie Brown-Trafton,USA,63.09,,1,"Salinas, CA",May 29
18,Natalia Semenova,UKR,62.93,,2,Montreuil-sous-Bois,Jun 07
19,Claudine Vita,GER,62.77,,4,Schönebeck,Jun 03
20,Xiaoxin Lu,CHN,62.76,,1,Chengdu,Apr 11
21,Fernanda Martins,BRA,62.74,,1,"Chula Vista, CA",May 07
22,Pauline Pousse,FRA,62.68,,2,Angers,Jun 25
23,Seema Punia,IND,62.62,,1,"Salinas, CA",May 28
24,Yarelys Barrios,CUB,62.50,,3,Las Tunas,Feb 20
25,Hannah Carson,USA,61.97,,1,"Lubbock, TX",May 06
