rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Larisa Korotkevich,RUS,68.14,,1,Venissieux,Jul 02
2,Olga Burova,RUS,67.40,,1,Stuttgart,Aug 19
3,Ellina Zvereva,BLR,66.32,,1,Brussels,Jun 12
4,Cao Qi,CHN,66.08,,1,Beijing,Sep 12
5,Daniela Costian,AUS,66.02,,1,Brisbane,Feb 14
6,Maritza Marten,CUB,65.96,,1,Salamanca,Jul 27
7,Renata Katewicz,POL,65.94,,1,Lublin,Jun 04
8,Ming Chunfeng,CHN,65.26,,3,Stuttgart,Aug 19
9,Nicoleta Grasu,ROU,65.16,,1,Snagov,May 22
10,Manuela Tirneci,ROU,65.14,,1,Bucharest,May 29
11,Austrite Mikelite,LTU,64.62,,1,Kaunas,May 24
11,Luan Zhili,CHN,64.62,,Q,Jinan,Jun 03
13,Zhao Yonghua,CHN,64.42,,2,Beijing,Sep 12
14,Ilke Wyludda,GER,64.06,,Q,Stuttgart,Aug 17
15,Vladimíra Maláková,CZE,63.92,,1,Limassol,Jun 05
16,Larisa Mikhalchenko,UKR,63.90,,2,Reims,Jun 30
17,Zhang Hui,CHN,63.80,,1,Beijing,Jul 31
18,Teresa Machado,POR,63.70,,1,São Jacinto,Aug 08
19,Connie Price-Smith,USA,63.52,,1,Eugene,Jun 18
20,Antonina Patoka,RUS,63.24,,2,Cottbus,Jun 23
21,Anja Gündler,GER,62.92,,5,Stuttgart,Aug 19
22,Jana Lauren,GER,62.80,,1,Berlin,May 11
23,Bao Dongying,CHN,62.64,,4,Beijing,Sep 12
24,Lyudmila Filimonova,BLR,62.62,,2,Grodno,May 04
25,Zhang Cuilan,CHN,62.60,,1,Shijiazhuang,Apr 26
