rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Liesel Westermann,FRG,61.26,,1,Sao Paulo,Nov 05
2,Karin Illgen,GDR,58.92,,1,Siersleben,Sep 02
3,Jolan Kleiber,HUN,57.24,,2,Dresden,Jul 16
4,Anita Hentschel,GDR,57.12,,1,Halle,Sep 03
5,Lyudmila Muravyova,URS,56.70,,2,Kiev,Sep 15
6,Judit Stugner,HUN,56.66,,1,Budapest,May 07
7,Christine Spielberg,GDR,56.34,,2,Siersleben,Sep 02
8,Lyudmila Khmelevskaya,URS,56.18,,1,Leselidze,Apr 16
9,Judit Lendvay-Bognar,HUN,55.76,,1,Ozd,Oct 15
10,Aleksandra Zhelobkovich,URS,55.10,,1,Minsk,Jun 15
11,Jadwiga Wojtczak,POL,54.74,,1,Warsaw,Jul 15
12,Brigitte Berendonk,FRG,54.64,,1,Heldelberg,Jul 19
13,Antonina Popova,URS,54.08,,2,Leninakan,Sep 30
14,Olimpia Catarama,ROU,54.06,,1,Istambul,Sep 29
15,Anna Mickler,GDR,54.02,,1,Merseburg,Jul 09
16,Raisa Lobzhanidze,URS,53.44,,1,Stavropol,Oct 29
17,Olga Titova,URS,53.12,,1,Novosibirsk,Jul 06
18,Jean Roberts,AUS,53.09,,1,Melbourne,Jul 01
19,Nelli Sivoplyasova,URS,53.08,,Q,Moscow,Jul 30
20,Rozsa Czaban,HUN,53.00,,2,Budapest,Jun 10
21,Gabriele Trepscheck,GDR,52.86,,1,Neubrandenburg,Sep 09
22,Jirina Nemcova,TCH,52.84,,1,Prague,Sep 04
23,Stepanka Mertova,TCH,52.50,,4,Fulda,Aug 13
24,Heidelore Rönnfeld,GDR,52.42,,2,Mersburg,Jul 09
25,Irina Solontsova,URS,52.38,,1,Sochi,Apr 26
