rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nell Carroll,USA,29.92,W+,-,Tallahassee,Mar 29
2,Hilda Müller,AUT,26.20,W++,1,Berlin,Jul 24
3,Anna DuBois,USA,24.52,W+,1,Tallahassee,Mar 29
4,Violette Gourard-Morris,FRA,24.13,e+,1,Paris,Aug 7
5,Gertrude Böhringer,GER,23.78,W++,1,München,Jun 19
6,Leota Caruthers,USA,22.58,W+,2,Tallahassee,Mar 29
7,M. Leclercq,FRA,22.57,e+,1,Yvetot,Aug 14
8,Helen Harris,USA,22.26,W+,3,Tallahassee,Mar 29
9,Lilly Henoch,GER,22.10,W++,2,Berlin,Jul 24
10,Thea Piwetz,AUT,21.86,W++,3,Berlin,Jul 24
11,Bertha Röske,GER,21.50,W++,1,Frankfurt/M,May 01
12,Luise Bleich,GER,21.01,W++,2,München,Jun 19
13,Gautier,FRA,20.98,e+,2,Abbeville,Jul 24
14,Stöhr,GER,20.38,W++,1,Berlin,May 22
15,Paulette de Croze,FRA,20.04,e+,2,Paris,Sep 18
16,S. Leclercq,FRA,19.99,e+,3,Paris,Sep 18
17,Amy,FRA,19.69,e+,3,Paris/Colombes,Jun 19
18,Klugkist,GER,18.78,W++,2,Berlin,May 22
19,Ashton,GER,18.51,W++,3,München,Jun 19
20,Martha Köber,GER,18.00,W++,1,Erfurt,May 22
21,Elisabeth Fischer,GER,17.47,W++,3,Berlin,May 22
22,Anna Hackel,GER,16.35,W++,2,Erfurt,May 22
