rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Faina Melnik,URS,69.90,,1,Prague,May 27
2,Maria Vergova,BUL,68.48,,1,Sofia,Aug 02
3,Gabriele Hinzmann,GDR,66.22,,1,Potsdam,Aug 17
4,Argentina Menis,ROU,65.84,,2,Sofia,Aug 02
5,Evelin Schlaak,GDR,63.26,,2,Potsdam,Aug 28
6,Karin Höldtke,GDR,61.84,,2,Bucharest,Jun 23
7,Barbara Regel,GDR,61.64,,2,Leipzig,Jul 06
8,Helena Vyhnalova,TCH,61.14,,1,Prague,Oct 02
9,Nadezhda Yerokha,URS,60.90,,1,Kiev,Jul 05
10,Olga Andrianova,URS,60.80,,2,Prague,May 27
11,Olimpia Catarama,ROU,60.62,,2,Berlin,Aug 21
12,Nadezhda Khrolenkova,URS,60.52,,1,Moscow,Jul 01
13,Nelli Sivoplyasova,URS,60.46,,1,Moscow,Aug 18
14,Vasilka Stoeva,BUL,60.40,,2,Sofia,Jul 19
15,Annelie Braun,GDR,60.24,,1,Rostock,Aug 20
16,Liesel Westermann,FRG,60.20,,1,Leverkusen,Jul 19
17,Helgi Parts,URS,60.14,,1,Moscow,Jul 10
18,Sabine Engel,GDR,60.02,,3,Potsdam,Jun 13
19,Natalya Gorbacheva,URS,59.92,,1,Hamburg,Aug 31
20,Galina Savinkova,URS,59.78,,1,Feodosiy,Apr 22
21,Carmen Romero,CUB,59.62,,1,Prague,Jun 29
22,Svetla Bozhkova,BUL,59.10,,3,Sofia,Jul 19
23,Tatyana Kachurina,URS,58.88,,1,Ivanovo,Sep 08
24,Nadezhda Sergeyeva,URS,58.84,,3,Moscow,Jul 01
25,Zsuzsanna Pallay,HUN,58.66,,1,Munich,May 19
