rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tamara Press,URS,58.98,,1,London,Sep 20
2,Nina Ponomaryova,URS,54.85,,1,Moscow,Jul 13
3,Lia Manoliu,ROU,54.29,,1,Timisoara,Oct 8
4,Jolan Kontsek,HUN,53.85,,1,Budapest,Sep 8
5,Antonina Zolotukhina,URS,53.82,,2,Sofia,Sep 1
6,Doris Müller,GDR,53.60,,1,Leipzig,Jun 17
6,Kazimiera Rykowska,POL,53.60,,1,Erfurt,Sep 20
8,Kriemhild Hausmann,FRG,52.75,,1,Plzen,Aug 12
9,Albina Yelkina,URS,52.73,,1,Kiev,Jul 18
10,Hella Ulbricht,GDR,52.50,,1,Leipzig,Sep 27
11,Jirina Nemcova,TCH,52.48,,1,Olomouc,Sep 18
12,Irene Schuch,GDR,52.13,,1,Offenbach,Jul 23
13,Valerie Sloper,NZL,51.98,,1,Wellington,Feb
14,Lamara Tugushi,URS,51.86,,1,Batumi,Jun 02
15,Olimpia Catarama,ROU,51.48,,1,Bucharest,Aug 06
16,Lyudmila Muravyova,URS,51.38,,Q,Tbilisi,Oct 04
17,Stepanka Mertova,TCH,51.29,,1,Celakovice,Oct 01
18,Elivia Ricci,ITA,51.18,,1,Milan,Apr 30
19,Marie Simankova,TCH,50.84,,1,St.Boleslav,Sep 27
20,Zyta Mojek,POL,50.76,,3,Erfurt,Sep 20
21,Hiroko Yoboyama,JPN,50.62,,1,Tachikawa,Apr 09
22,Aleksandra Zhelobkovich,URS,49.91,,1,Brest,Mar 16
23,Lidia Doronina,URS,49.83,,2,Leselidze,Apr 30
24,Karolina Petrovich,URS,49.80,,1,Vitebsk,Oct 24
25,Lyubov Yakovtseva,URS,49.72,,Q,Kiev,Sep 04
