rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nina Dumbadze,URS,48.96,,1,Tbilisi,Aug 23
2,Anna Hagemann,GER,44.18,,1,Marburg,Jul 11
3,Paula Mollenhauer,GER,41.97,,1,Hamburg,Jun 26
4,Anna Woltman-Niesink,NED,41.60,,1,Amsterdam,Jul 25
5,Anna Stepanova,URS,40.48,,2,Gorkiy,Sep 7
6,Charlotte Künicke,GER,40.45,,,,
7,Gudrun Eklund,SWE,40.37,,1,Göteborg,Aug 22
8,Hilde Walther,GER,40.18,,1,Berlin,Jul 18
9,Maria van den Raadt,NED,40.00,,1,Rotterdam,Aug 15
10,Klavdiya Lapteva,URS,39.95,,3,Gorkiy,Sep 7
11,Edera Cordiale,ITA,39.34,,1,Milan,Jul 04
12,Edda Carl,GER,39.08,,1,Erfurt,Jun 20
13,Marianne Schläger,AUT,38.99,,1,St. Pölten,Jul 04
14,Lore Zippelius,CHI,38.70,,1,Santiago de Chile,Apr 12
15,Klavdiya Yemelyanova,URS,38.61,,P,Gorkiy,Sep 10
16,Theda Stumpf,GER,38.40,,1,Leipzig,May 09
16,Elisabeth Graf,GER,38.40,,1,Nürnberg,Jun 20
18,Gina Gandini,ITA,38.24,,1,Modena,Jun 29
19,Karla Willbrandt,GER,38.18,,2,Hamburg,Jun 20
20,Libue Dudová,TCH,37.93,,1,Praha,Jul 18
21,Anne Rackles,GER,37.88,,1,Frankfurt/M.,Jun 12
22,Ingeborg Mello de Preiss,ARG,37.70,,1,Buenos Aires,Oct 28
23,Majken Åberg,SWE,37.69,,3,Göteborg,Aug 22
24,Pauliks,GER,37.65,,,,
25,Ine Mayer-Bojana,AUT,37.55,,1,München,Sep 19
