rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Zander,SWE,3.58.0,,1,Stockholm,Aug 22
2,Sven Lundgren,SWE,4.00.1,,2,Stockholm,Aug 22
3,Søren Nielsen,DEN,4.07.2,,1,København,Jul 2
4,Lauritz Dam,DEN,4.07.4,,2,København,Jul 2
4,Nils Cronsten,SWE,4.07.4,,3,Stockholm,Aug 18
6,Josef Lindbom,SWE,4.08.1,,4,Stockholm,Aug 18
7,Lauritz Christiansen,DEN,4.10.0,e,3,København,Jul 2
8,Istvan Grosz,HUN,4.10.2,,1,Budapest,Aug 25
9,Kaj Oluf Buch,DEN,4.12.0,e,4,København,Jul 2
9,Eivind Rasmussen,NOR,4.12.0,,2,Kristiania,Sep 8
11,Eric Backman,SWE,4.12.2,,1hc,Göteborg,Jul 26
12,Ruben Pettersson,SWE,4.12.5,,1,Karlstad,Aug 3
12,Axel Lennqvist,SWE,4.12.5,,5,Stockholm,Aug 18
14,Nils Frykberg,SWE,4.12.9,,1,Gävle,Jun 9
15,Ragnar Melén,SWE,4.13.1,,2,Uppsala,May 19
16,Bo von Zweigbergk,SWE,4.13.3,,2,Karlstad,Aug 3
17,Arturo Porro,ITA,4.14.0,,1,Milan,May 12
18,Elis Thorée,SWE,4.14.7,,3,Stockholm,May 23
19,Odolf Normand Larsen,NOR,4.15.5,,1,Kristiania,May 25
20,Wilhelm Osbeck,SWE,4.16.0,,7,København,Jul 2
20,Juan Baeza,CHI,4.16.0,,1,,
22,Sameli Tala,FIN,4.16.3,,1,Helsinki,Sep 01
23,Sven Svärd,SWE,4.16.4,,4,Stockholm,May 23
23,Alf Halstvedt,NOR,4.16.4,,2,Kristiania,Aug 18
25,Erik Schönberg,FIN,4.16.5,,2,Helsinki,Sep 01
