rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ilona Gusenbauer,AUT,1.92,,1,Wien,Sep 04
2,Antonina Lazareva,URS,1.88,,1,Orel,Aug 20
3,Cornelia Popescu,ROU,1.87,,1,Bucharest,Jul 25
3,Valentina Chulkova,URS,1.87,,1,Moscow,Aug 01
5,Rita Schmidt,GDR,1.86,,1,Leipzig,Aug 22
6,Miloslava Hübnerova,TCH,1.85,,1,Bratislava,Jul 31
6,Deborah Brill,CAN,1.85,,1,Cali,Aug 02
6,Barbara Inkpen,GBR,1.85,,2,Helsinki,Aug 12
9,Snezana Hrepevnik,YUG,1.84,,1,Lisbon,Jun 13
9,Alena Proskova,TCH,1.84,,1,Trinec,Jul 06
11,Linda Hedmark,SWE,1.83,,1,Gimo,Jul 04
11,Renate Gärtner,FRG,1.83,,1,Stuttgart,Jul 10
11,Magdolina Komka,HUN,1.83,,2,Bratislava,Jul 31
14,Wu Fu-Shan,CHN,1.82,,1,Peking,May 08
14,Erika Rudolf,HUN,1.82,,1,Gyor,May 30
14,Breda Babosek,YUG,1.82,,1,Celje,May 30
14,Beatrix Rechner,SUI,1.82,,1,Basle,Jul 25
18,Nina Zhdan,URS,1.81,,1,Moscow,May 27
18,Karin Schulze,GDR,1.81,,2,Berlin,Jun 06
18,Rosemarie Witschas,GDR,1.81,,3,Leipzig,Jun 16
18,Vera Gavrilova,URS,1.81,,3,Moscow,Aug 28
22,Milada Karbanova,TCH,1.80,,3,Ostrava,May 27
22,Jaroslava Valentova,TCH,1.80,,2,Prague,Jul 04
22,Ulrike Meyfarth,FRG,1.80,,2,Stuttgart,Jul 10
22,Deborah Van Kiekebelt,CAN,1.80,,2,London,Jul 16
