rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Heike Henkel,GER,2.05,,1,Tokyo,Aug 31
2,Stefka Kostadinova,BUL,2.03,,1,Padova,Sep 15
3,Inga Babakova,URS,2.02,,2,Berlin,Sep 10
4,Yelena Rodina,URS,1.99,,1,Moscow,Jun 09
5,Svetlana Leseva,BUL,1.98,,1,Zagreb,Jun 12
5,Yelena Yelesina,URS,1.98,,2,Tokyo,Aug 31
7,Sue Rembao,USA,1.96,,1,San Jose,May 26
7,Beata Holub,POL,1.96,,4,Tokyo,Aug 31
9,Gai Kapernick,AUS,1.95,,1,Melbourne,Feb 07
9,Svetlana Lavrova,URS,1.95,,1,Moscow,Jun 11
9,Tamara Bykova,URS,1.95,,1,La Coruna,Jul 26
9,Vanessa Ward,AUS,1.95,,2,Oslo,Jul 06
9,Tatyana Shevchik,URS,1.95,,1,Grodno,Aug 19
9,Yolanda Henry,USA,1.95,,1,New York,Jun 15
9,Heike Balck,GER,1.95,,2,Oslo,Jul 06
16,Alison Inverarity,AUS,1.94,,1,Sydney,Feb 23
16,Yelena Panikarovskikh,URS,1.94,,1,Sao Paulo,May 19
16,Tanya Hughes,USA,1.94,,1,Eugene,May 31
16,Nelé Savickaite,LTU,1.94,,1,Vilnius,Aug 01
16,Birgit Kähler,GER,1.94,,1,Bonn,Aug 17
21,Charmaine Gale-Weavers,RSA,1.93,,1,Port Elizabeth,Mar 04
21,Bijiana Petrovic,YUG,1.93,,1,Ljubljana,Jun 15
21,Angela Bradburn,USA,1.93,,2,Nice,Jul 15
21,Judit Kovacs,HUN,1.93,,1,Budapest,Jul 20
21,Ioamnet Quintero,CUB,1.93,,1,Habana,Jul 24
21,Iwona Kielan,POL,1.93,,1,Zabrze,Aug 11
1,Tamara Bykova,URS,1.97,i,2,Sevilla,Mar 09
2,Heike Balck,GER,1.96,i,1,Berlin,Mar 01
2,Hanne  Haugland,NOR,1.96,i,2,Arnstadt,Feb 22
2,Yolanda Henry,USA,1.96,i,1,New York,Feb 22
2,Silvia Costa,CUB,1.96,i,2,Stuttgart,Feb 10
