rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Katherine Lee,USA,1.514,ex,-,Peoria,May 03
2,Elisa Van Truyen,BEL,1.511,,1,London,Aug 4
3,Grete Sommer,GER,1.50,,1,Hannover,Jun 1
4,Marguerite Patouillet,FRA,1.498,,2,London,Aug 4
5,Bunny-Beth Scott,USA,1.486,,1=,Pacific,May 16
5,Catherine Maguire,USA,1.486,,1=,Pacific,May 16
7,Ivy Lowman,GBR,1.485,,3,London,Aug 4
8,Jeanne Collet,FRA,1.48,,1,Lyon,Jun 29
8,Frieda Heister,GER,1.48,,1,Hannover,Jul 19
10,Sylvia Stone,GBR,1.46,,1,London,Aug 16
11,Leni Junker,GER,1.45,,2=,Hannover,Jun 1
11,Annemarie Schlie,GER,1.45,,2=,Hannover,Jun 1
11,Hilde Otte,GER,1.45,,1,Oberkaufungen,Jun 15
11,Liesel Dülfermann,GER,1.45,,2,Oberkaufungen,Jun 15
11,Betty Metzing,GER,1.45,,1,Köln,Jul 6
11,Mattilde Abt,GER,1.45,,1,Mülheim,Jul 20
11,Hilda Hatt,GBR,1.45,,1,Brussels,Jul 21
11,Betty Ark,GER,1.45,,1,Duisburg,Aug 10
19,Gabriella Ladd,USA,1.448,,1,Poughkeepsie,May 03
19,Mercedes LaCorgne,USA,1.448,,1,New Orleans,Jun 07
19,Sophie Eliott-Lynn,GBR,1.448,,1,London,Jun 28
19,Ruby Tonge,GBR,1.448,,2,London,Aug 16
23,Marie Heister,GER,1.43,,1,Stettin,Aug 10
23,Eva Von Bredow,GER,1.43,,2,Stettin,Aug 10
25,Elizabeth Stine,USA,1.42,,1,Mamaroneck,May 17
25,Erika Haase,GER,1.42,,,Burg,May 28
25,Vera Galuskova,TCH,1.42,,1,Zagreb,Jul 04
1,Katherine Lee,USA,1.499,i,1,Chicago,Mar 19
