rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Rosemarie Witschas-Ackermann,GDR,1.94,,1,Nice,Aug 17
2,Ulrike Meyfarth,FRG,1.92,,2,Nice,Aug 17
3,Joni Huntley,USA,1.90,,1,Christchurch,Jan 26
4,Deborah Brill,CAN,1.89,,1,Oslo,Jul 03
4,Mieke Van Doorn,NED,1.89,,1,Utrecht,Aug 17
4,Sara Simeoni,ITA,1.89,,1,Algier,Aug 26
4,Nadyezhda Oskolok,URS,1.89,,1,Nikolayev,Sep 06
8,Alla Fyedorchuk,URS,1.88,,1,Athens,Aug 22
8,Galina Filatova,URS,1.88,,1,Rome,Sep 20
10,Tamara Galka,URS,1.87,,1,Sochi,May 29
10,Jutta Kirst-Krautwurst,GDR,1.87,,2,Oslo,Jun 25
10,Erika Rudolf,HUN,1.87,,1,Sofia,Jul 12
10,Louise Walker,CAN,1.87,,3,Montreal,Jul 25
10,Virginia Ioan,ROU,1.87,,1,Bucharest,Aug 09
10,Diane Jones,CAN,1.87,,P,Sudbury,Aug 23
16,Karin Geese,FRG,1.86,,2,Durham,Jul 18
16,Maria Mracnova,TCH,1.86,,1,Budapest,Jul 26
16,Ilona Gusenbauer,AUT,1.86,,1,Linz,Aug 15
16,Susanne Sundquist,FIN,1.86,,2,Athens,Aug 23
16,Brigitte Holzapfel,FRG,1.86,,P,Athens,Aug 24
16,Andrea Matay,HUN,1.86,,4,Rome,Sep 20
16,Andrea Bruce,JAM,1.86,A,P,Mexico City,Oct 15
16,Paula Girven,USA,1.86,,2,White Plains,Jun 25
24,Edith Samuel,HUN,1.85,,1,Budapest,Jun 14
24,Vera Bradacova,TCH,1.85,,2,Budapest,Jun 26
24,Grith Ejstrup,DEN,1.85,,1,København,Aug 09
24,Michiko Sone,JPN,1.85,,1,Naku-Izu,Nov 08
