rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Stefka Kostadinova,BUL,2.08,,1,Sofia,May 25
2,Olga Turchak,URS,2.01,,2,Moscow,Jul 07
2,Desiree Du Plessis,RSA,2.01,,1,Johannesburg,Sep 16
4,Charmaine Gale,RSA,1.99,,1,Johannesburg,Apr 18
4,Silvia Costa,CUB,1.99,,1,Tokyo,May 11
6,Katalin Sterk,HUN,1.98,,1,Budapest,Aug 17
7,Svetlana Isayeva,BUL,1.97,,2,Sofia,May 25
7,Andrea Bienias,GDR,1.97,,1,Jena,Jun 29
9,Tamara Bykova,URS,1.96,,3,Moscow,Jul 07
9,Susanne  Helm,GDR,1.96,,5,Moscow,Jul 07
9,Galina Brigadnaya,URS,1.96,,6,Moscow,Jul 07
9,Danuta Bulkowska,POL,1.96,,1,Caorle,Jul 27
13,Christine Stanton,AUS,1.94,,1,Adelaide,Mar 16
13,Elvira Yakimova,URS,1.94,,1,Tashkent,Apr 27
13,Galina Balgurina,URS,1.94,,1,Sochi,May 24
13,Larisa Kositsyna,URS,1.94,,4,Sofia,May 31
13,Marina Yevstigneyeva,URS,1.94,,4,Leningrad,Jun 08
13,Elzbieta Trylinska,POL,1.94,,1,Warsaw,Jun 08
13,Sara Simeoni,ITA,1.94,,1,Formia,Jul 13
13,Svetlana Gorbunova,URS,1.94,,1,Lvov,Aug 09
13,Olga Juha,HUN,1.94,,3,Budapest,Aug 11
13,Natalya Golodnova,URS,1.94,,1,Alma-Ata,Aug 31
13,Marina Degtyar,URS,1.94,,1,Kiev,Aug 31
13,Albina Kazakova,URS,1.94,,2,Donetsk,Sep 06
25,Louise Ritter,USA,1.93,,1,Austin,Apr 04
25,Jan Chesbro,USA,1.93,,2,Eugene,Jun 20
25,Emilia Petkanova,BUL,1.93,,1,Stara Zagora,Jul 19
25,Alina Astafei,ROU,1.93,,1,Pitesti,Aug 09
25,Diana Davies,GBR,1.93,,1,London,Sep 12
25,Heike Redetzky,FRG,1.93,,1,Forbach,Sep 21
1,Gabriele Günz,GDR,1.98,i,1,Berlin,Jan 26
1,Larisa Kositsyna,URS,1.98,i,1,Moscow,Feb 07
1,Andrea Bienias,GDR,1.98,i,2,Berlin,Jan 26
4,Deborah Brill,CAN,1.97,i,1,New York,Feb 28
