rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Carolina Gisolf,NED,1.608,,1,Maastricht,Aug 18
2,Jean Shiley,USA,1.603,,1,Boston,Mar 30
3,Ethel Catherwood,CAN,1.562,,1,Saskatoon,Jul 15
4,Eva Dawes,CAN,1.555,,1,Toronto,Jul 27
5,Marjorie Clark,RSA,1.549,,1,Maritzburg,Oct 14
6,Marjorie O'Kell,GBR,1.536,,1,London,Aug 31
7,Connie Coulson,CAN,1.53,,1,Montreal,Jul 1
8,Rosa Winter,AUS,1.528,,1hcp,Sydney,Oct 07
9,Mollie Ellis,GBR,1.524,,1,Ruthin,Jun 17
9,Mary Milne-Dumbrill,GBR,1.524,,1,London,Jun 24
11,Helma Notte,GER,1.52,,1,Duisburg,Sep 8
11,Elsie Carter,CAN,1.52,,1,Montreal,Sep
13,Eleanor Egg,USA,1.518,,1hcp,Newark,Jul 04
14,Ingeborg Braumüller,GER,1.515,,1=,Düsseldorf,Aug 18
15,Ivy Harris,RSA,1.508,,2,Durban,Dec 14
16,Seweryna Krajewska,POL,1.505,,1,Krolewska Huta,Jul 28
17,Irene Winter,AUS,1.502,,2hcp,Sydney,Oct 7
18,Charlotte Köhler,GER,1.50,,1,Frankfurt/M.,Jun 23
18,Selma Grieme,GER,1.50,,1,Hannover,Jun 30
18,Gertrud Mathieu,GER,1.50,,2,Hannover,Jun 30
18,Helma Köhler,GER,1.50,,1,Frankfurt/M,Jul 23
18,Else Bickelhaupt,GER,1.50,,1,Frankfurt/M.,Jul 29
18,Leontine Stevens,BEL,1.50,,1,Schaerbeek,Aug 11
18,Betty Bakker,NED,1.50,,2,Leiden,Sep 1
18,Yvonne Buisma,NED,1.50,,3,Leiden,Sep 1
18,Berkelkampf,GER,1.50,,2,Duisburg,Sep 08
1,Jean Shiley,USA,1.603,i,1,Boston,Mar 30
2,Mildred Wiley,USA,1.530,i,2,Boston,Mar 30
3,Olive Huber,USA,1.511,i,3,Boston,Mar 30
4,Genevieve Valvoda,USA,1.473,i,1,Chicago,Mar 02
