rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Antonina Okorokova,URS,1.82,,1,Chorzow,Jul 02
2,Eleanor Montgomery,USA,1.78,,1,Winnipeg,Aug 05
3,Klara Pushkaryova,URS,1.76,,1,Sevastopol,Apr 06
3,Taisia Chenchik,URS,1.76,,2,Moscow,Jul 09
3,Rita Schmidt,GDR,1.76,,1,Dresden,Jul 16
3,Maria Faithova,TCH,1.76,,1,Povana Bystrica,Aug 27
7,Lyudmila Komleva,URS,1.75,,1,Kharkov,May 28
7,Karin Schulze-Rüger,GDR,1.75,,1,Leipzig,Sep 30
9,Galina Kostenko,URS,1.74,,2,Leningrad,May 20
9,Ilona Gusenbauer-Majdan,AUT,1.74,,1,Prague,Jun 30
9,Alena Proskova,TCH,1.74,,1,Plzen,Sep 26
12,Nina Bryntseva,URS,1.73,,1,Baku,Jun 10
12,Linda Knowles,GBR,1.73,,1,Los Angeles,Jul 08
12,Estelle Baskerville,USA,1.73,,2,Los Angeles,Jul 08
12,Snezana Hrepevnik,YUG,1.73,,1,Wuppertal,Jul 16
12,Virginia Bonci,ROU,1.73,,2,Oslo,Jul 17
12,Valentina Kozyr,URS,1.73,,2,Leningrad,Jul 18
12,Jaroslava Valentova,TCH,1.73,,1,Stockholm,Sep 10
19,Susan Groenewald,RSA,1.725,,1,Johannesburg,Nov 04
19,Robin Woodhouse,AUS,1.725,,1,Sydney,Mar 11
19,Dorothy Shirley,GBR,1.725,,1,Blackburn,Jun 03
19,Franzetta Parham,USA,1.725,,1,Toronto,Aug 20
23,Valentina Tikhomirova,URS,1.72,,P,Moscow,Aug 02
23,Susan Nigh,CAN,1.72,,2,Winnipeg,
25,Carolyn Wright,AUS,1.715,,1,Newcastle,Dec 02
