rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kajsa Bergqvist,SWE,2.03,,1,Sheffield,Aug 21
2,Yelena Slesarenko,RUS,2.00,,1,Tula,Jul 12
2,Chaunte Howard,USA,2.00,,1,Liège,Jul 20
4,Anna Chicherova,RUS,1.99,,1,Paris-Charlety,Sep 03
5,Venelina Veneva,BUL,1.98,,1,Istanbul,Jun 04
5,Tatyana Kivimyagi,RUS,1.98,,1,Firenze,Jun 19
7,Yekaterina Aleksandrova,RUS,1.97,,1,Tula,Jun 14
7,Irina Mikhalchenko,UKR,1.97,,1,Kiev,Jul 02
7,Emma Green,SWE,1.97,,1,Helsingborg,Aug 20
7,Ruth Beitia,ESP,1.97,,2,Paris-Charlety,Sep 03
11,Romana Dubnová,CZE,1.96,,1,Cáslav,Aug 30
12,Tatyana Efimenko,KGZ,1.95,,1,Bishkek,May 28
12,Erin Aldrich,USA,1.95,,1,"Eugene, OR",Jun 04
12,Melanie Skotnik,FRA,1.95,,1,Strasbourg,Jun 23
12,Vita Palamar,UKR,1.95,,2,Kiev,Jul 02
12,Viktoriya Seryogina,RUS,1.95,,1,Dudelange,Jul 03
12,Oana Pantelimon,ROU,1.95,,4,Madrid,Jul 16
12,Blanka Vlasic,CRO,1.95,,1,Zagreb,Jul 30
19,Carolina Klüft,SWE,1.94,,1u1,Götzis,May 28
19,Bui Thi Nhung,VIE,1.94,,1,Bangkok,Jun 18
19,Levern Spencer,LCA,1.94,,1,Nassau,Jul 10
19,Marta Mendia,ESP,1.94,,1,Málaga,Jul 24
23,Amy Acuff,USA,1.93,,1=,"Walnut, CA",Apr 17
23,Dóra Györffy,HUN,1.93,,1,Budapest,May 21
23,Corinne Müller,SUI,1.93,,1,Zug,May 28
23,Viktoriya Styopina,UKR,1.93,,1,Sevilla,Jun 04
23,Sharon Day,USA,1.93,,1,"Sacramento, CA",Jun 11
23,Juana Rosario Arrendel,DOM,1.93,,1,Santo Domingo,Jun 23
23,Iva Straková,CZE,1.93,,2,Bühl,Jun 24
23,Caterine Ibargüen,COL,1.93,,1,Cali,Jul 22
23,Ifoma Jones,USA,1.93,,2,Oslo,Jul 29
23,Tia Hellebaut,BEL,1.93,,2q2,Helsinki,Aug 06
1,Anna Chicherova,RUS,2.01,i,1,Madrid,Mar 05
2,Ruth Beitia,ESP,1.99,i,2,Madrid,Mar 05
