rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Waltraude Schmidt,GER,1.50,,1,Dresden,Jul 17
2,Elisa Constant,FRA,1.47,,1,Caen,Mar 26
3,Else Radenberg,GER,1.45,,1=,Langenberg,Jun 12
3,Else Retthagen,GER,1.45,,1=,Langenberg,Jun 12
3,Elfriede Lübbers,GER,1.45,,1,Nürnberg,Jul 16
6,Angelika Finn,GER,1.44,,1,Lübeck,Aug 28
7,Cecile Maugars,FRA,1.41,,1,Paris,Jul 3
7,Vera Blankfeld,URS,1.41,,1,Yekaterinburg,Aug 7
7,Anni Müller,GER,1.41,,,Erfurt,Aug 07
7,Gertrud Hohensee,GER,1.41,,,Berlin,
11,Lucie Voigt,GER,1.405,,1,Berlin,Sep 4
12,Frederique Küsel,FRA,1.40,,1,Monaco,Mar 26
12,Hilda Hatt,GBR,1.40,,1=,Monaco,Mar 26
12,Bunny-Beth Scott,USA,1.40,,1,Union,May 07
12,Grete Gütig,GER,1.40,,-,Berlin,May 22
12,Katherine Burroughs,USA,1.40,,1,Los Angeles,May 27
12,Lina Jung,GER,1.40,,1,Frankfurt,Jun 5
12,Gerda Kraft,GER,1.40,,1,Darmstadt,Jul 24
12,Martha Barrenberg,GER,1.40,,,Barmen,Aug 28
12,Hiltermann,GER,1.40,,1,Krefeld,Sep 18
12,C. Bell,USA,1.40,,1,Chicago,
12,Elizabeth Park,USA,1.40,,1,Syracuse,
23,Sophie Eliott-Lynn,GBR,1.37,,1,Dublin,Aug 06
23,Alice Gonnet,FRA,1.37,,1,Brussels,Aug 28
23,Phyllis Colishaw,AUS,1.37,,1=,Brisbane,Sep 03
23,L. Roberts,AUS,1.37,,1=,Brisbane,Sep 03
23,Dora Littledyke,AUS,1.37,,1=,Brisbane,Sep 03
