rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Thelma Hopkins,GBR,1.71,,1,Prague,Sep 14
2,Iolanda Balas,ROU,1.70,,1,Oslo,Jul 25
3,Mildred McDaniel,USA,1.69,,1,Ponca City,Jun 19
3,Olga Modrachova,TCH,1.69,,2,Prague,Sep 14
5,Maria Pisaryeva,URS,1.67,,,,
6,Aleksandra Chudina,URS,1.66,,1,Moscow,Jul
6,Dorothy Tyler,GBR,1.66,,3,Prague,Sep 14
8,Hermina Geyser,RSA,1.657,,1,Pretoria,Dec 10
9,Nina Kossova,URS,1.65,,1,Moscow,Aug
10,Sofia Garms,URS,1.64,,,,
11,Jessie Mary Donaghy,NZL,1.632,,1,Palmerston North,Mar 29
12,Lyudmila Mochilina,URS,1.63,,,Moscow,Jun 25
12,Valentina Ballod,URS,1.63,,2,Tbilisi,Nov 17
14,Inge Killian,FRG,1.625,,3,London,Jul 30
14,Elzbieta Krzesinska,POL,1.625,,1,Olecko,Aug 28
16,Gunhild Larking,SWE,1.62,,1,Gislaved,Jun 05
16,Nina Martynenko,URS,1.62,,,Leningrad,Jul 06
16,Luiza Slobozhanina,URS,1.62,,1,Vilnius,Aug 24
16,Elena Kudryavtseva,URS,1.62,,1,Kiev,Oct 05
20,Xueyan Fu,CHN,1.61,,1,Shanghai,May 29
20,Egberdiena Hobers,NED,1.61,,1,Poznan,Sep 25
20,Petronella Zwiers,NED,1.61,,2,Poznan,Sep 25
23,Audrey Bennett,GBR,1.60,,2,London,Jun 18
23,Lidia Shmakova,URS,1.60,,1,Voronezh,Jun
23,Wendy Fletcher,GBR,1.60,,1,Liverpool,Jul 19
23,Ursula Ehrhardt,FRG,1.60,,4,London,Aug 01
23,Nina Puzan,URS,1.60,,3,Moscow,Aug 18
