rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Blanka Vlaic,CRO,2.08,,1,Zagreb,Aug 31
2,Ariane Friedrich,GER,2.06,,1,Berlin,Jun 14
3,Anna Chicherova,RUS,2.02,,2,Berlin,Aug 20
3,Irina Gordeeva,RUS,2.02,,1,Eberstadt,Aug 30
5,Antonietta Di Martino,ITA,2.00,,3,Leiria,Jun 21
6,Marina Aitova,KAZ,1.99,,1,Athína,Jul 13
7,Chaunté Howard Lowe,USA,1.98,,1,"Athens, GA",May 09
7,Svetlana Shkolina,RUS,1.98,,4,Leiria,Jun 21
9,Elena Slesarenko,RUS,1.96,,2,Cheboksary,Jul 24
9,Emma Green,SWE,1.96,,1,Malmö,Aug 02
11,Vita Palamar,UKR,1.95,,2,Doha,May 08
11,Nadiya Dusanova,UZB,1.95,,1,Suzhou,May 23
11,Destinee Hooker,USA,1.95,,1,"Fayetteville, AR",Jun 12
11,Venelina Veneva-Mateeva,BUL,1.95,,1,Sofia,Jun 14
11,Amy Acuff,USA,1.95,,2,"Eugene, OR",Jun 25
11,Sharon Day,USA,1.95,,3,"Eugene, OR",Jun 25
11,Viktoriya Klyugina,RUS,1.95,,1,Villeneuve-d'Ascq,Jun 30
11,Levern Spencer,LCA,1.95,,2,Zaragoza,Jul 18
11,Xingjuan Zheng,CHN,1.95,,1,Jinan,Oct 25
20,Petrina Price,AUS,1.94,,2,Cottbus,Aug 08
21,Toni Young,USA,1.93,,1,"HS Edmond, OK",Apr 23
21,Amber Kaufman,USA,1.93,,1,"Logan, UT",May 16
21,Yekaterina Yevseyeva,KAZ,1.93,,2,Suzhou,May 23
21,Julia Wanner,GER,1.93,,1,Garbsen,May 24
21,Iva Straková,CZE,1.93,,1,Strasbourg,Jun 03
21,Meike Kröger,GER,1.93,,2,Ulm,Jul 04
21,Melanie Melfort,FRA,1.93,,1,Reims,Jul 14
21,Kamila Stepaniuk,POL,1.93,,1,Bydgoszcz,Aug 01
1,Viktoriya Klyugina,RUS,2.00,i,2,Arnstadt,Feb 07
2,Ruth Beitia,ESP,1.99,i,2,Torino,Mar 08
3,Destinee Hooker,USA,1.98,i,1,"College Station, TX",Mar 13
