rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yelena Slesarenko,RUS,2.06,,1,Athens,Aug 28
2,Hestrie Cloete,RSA,2.04,,1,Zürich,Aug 06
3,Blanka Vlasic,CRO,2.03,,1,Ljubljana,Aug 11
4,Viktoriya Styopina,UKR,2.02,,3,Athens,Aug 28
5,Venelina Veneva,BUL,2.01,,1,Plovdiv,Jun 06
5,Irina Mikhalchenko,UKR,2.01,,1,Eberstadt,Jul 18
7,Viktoriya Seryogina,RUS,2.00,,1,Moscow,Aug 07
7,Amy Acuff,USA,2.00,,1,München,Aug 08
9,Inga Babakova,UKR,1.99,,1,Moscow,May 30
10,Tisha Waller,USA,1.98,,1,"Carson, CA",May 22
10,Chaunte Howard,USA,1.98,,1,"Provo, UT",Jun 26
10,Anna Chicherova,RUS,1.98,,1,Tula,Aug 01
10,Tatyana Novoseltseva,RUS,1.98,,2,Moscow,Aug 07
10,Olga Kaliturina,RUS,1.98,,3,Moscow,Aug 07
15,Romary Rifka,MEX,1.97,A,1,Xapala,Apr 04
16,Ruth Beitia,ESP,1.96,,2,Moscow,May 30
17,Tia Hellebaut,BEL,1.95,,1,Plovdiv,Jun 20
17,Marta Mendia,ESP,1.95,,1,San Sebastián,Jul 03
17,Yelena Fedoseyeva,RUS,1.95,,3,San Sebastián,Jul 03
17,Monica Iagar,ROU,1.95,,4Q,Athens,Aug 26
21,Xuezhu Jing,CHN,1.94,,1,Shijiazhuang,May 21
21,Haiyan Jiang,CHN,1.94,,2,Shijiazhuang,May 21
21,Vita Palamar,UKR,1.94,,1,Kyiv,Jun 25
21,Khristina Kalcheva,BUL,1.94,,3,Zagreb,Jun 29
25,Petrina Price,AUS,1.93,,1,Sydney,Feb 29
25,Candeger Kilinçer-Oguz,TUR,1.93,,1,Istanbul,May 16
25,Iryna Kovalenko,UKR,1.93,,1,Grosseto,Jul 18
25,Iva Straková,CZE,1.93,,3,Eberstadt,Jul 18
25,Gaëlle Niaré,FRA,1.93,,3,München,Aug 08
25,Oana Pantelimon,ROU,1.93,,7,Athens,Aug 28
1,Anna Chicherova,RUS,2.04,i,1,Arnstadt,Feb 07
2,Kajsa Bergqvist,SWE,2.02,i,2,Arnstadt,Feb 07
3,Vita Palamar,UKR,2.00,i,3,Arnstadt,Feb 07
3,Ruth Beitia,ESP,2.00,i,1,Valencia,Feb 21
3,Daniela Rath,GER,2.00,i,1,Wuppertal,Jan 23
