rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Chaunté Howard-Lowe,USA,2.05,,1,"Des Moines, IA",Jun 26
1,Blanka Vlaic,CRO,2.05,,1,Split,Sep 5
3,Ariane Friedrich,GER,2.02,,1,Heusden-Zolder,Jul 10
4,Antonietta Di Martino,ITA,2.01,,1,Grosseto,Jun 30
4,Emma Green,SWE,2.01,,2,Barcelona (O),Aug 1
6,Ruth Beitia,ESP,2.00,,1,Avilés,Jul 18
7,Levern Spencer,LCA,1.98,,1,"Athens, GA",May 8
7,Svetlana Shkolina,RUS,1.98,,2,Bergen (Fana),Jun 20
9,Irina Gordeeva,RUS,1.97,,1,Torino,Jun 12
9,Tia Hellebaut,BEL,1.97,,5,Barcelona (O),Aug 1
11,Venelina Veneva-Mateeva,BUL,1.95,,1,Kalamáta,May 29
11,Raffaella Lamera,ITA,1.95,,1,Firenze,Jun 5
11,Ekaterina Savchenko,RUS,1.95,,3,Saransk,Jul 13
11,Nadiya Dusanova,UZB,1.95,,1,New Delhi,Jul 30
11,Viktoriya Styopina,UKR,1.95,,6,Barcelona (O),Aug 1
11,Anna Iljutenko,EST,1.95,,1,Rakvere,Aug 3
17,Lesyani Mayor,CUB,1.93,,1,La Habana (PA),Feb 11
17,Romary Rifka,MEX,1.93,A,1,Ciudad de México,Mar 27
17,Sheree Francis,JAM,1.93,,1,Spanish Town,May 15
17,Jessica Ennis,GBR,1.93,,1,Loughborough,May 23
17,Svetlana Radzivil,UZB,1.93,,1,Bangalore,Jun 5
17,Anna Ustinova,KAZ,1.93,,2,Bangalore,Jun 5
17,Stine Kufaas,NOR,1.93,,1,Lillehammer,Jun 20
24,Deirdre Mullen,USA,1.92,,1,"Atlanta, GA",May 15
24,Airiné Palyté,LTU,1.92,,2,Budapest,Jun 20
24,Nicole Forrester,CAN,1.92,,1,Uden,Jul 3
24,Oksana Okunyeva,UKR,1.92,,1,Ilichivsk,Jul 10
24,Danelle Frenkel,ISR,1.92,,1q1=,Barcelona (O),Jul 30
24,Beatrice Lundmark,SUI,1.92,,5q1=,Barcelona (O),Jul 30
24,Adonía Steryíou,GRE,1.92,,2q2=,Barcelona (O),Jul 30
24,Burcu Ayhan,TUR,1.92,,5q2,Barcelona (O),Jul 30
24,Ana imic,CRO,1.92,,1,Dubnica nad Váhom,Aug 22
1,Meike Kröger,GER,2.00,i,2,Karlsruhe,Feb 28
1,Ruth Beitia,ESP,2.00,i,1,Santander,Feb 20
1,Svetlana Shkolina,RUS,2.00,i,2,Arnstadt,Feb 6
