rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Alice Arden,USA,1.612,,1,,
2,Doris Carter,AUS,1.609,,1,Melbourne,Apr 06
3,Mary Milne,GBR,1.606,,1,Mitcham,Jul 27
4,Elfriede Kaun,GER,1.60,,1,Wuppertal,Jul 21
4,Dorothy Odam,GBR,1.60,,1,London,Aug 5
4,Mary Guess,USA,1.60,,1,,
7,Nellie Carrington,GBR,1.575,,1=,Morecambe,Jun 10
7,Dorothy Cosnett,GBR,1.575,,1=,Morecambe,Jun 10
7,Margaret Bell,CAN,1.575,,1,Vancouver,Jul 1
10,Sophie Scheibe,GER,1.56,,1,Erfurt,Jul 7
10,Ilse Niederhoff,GER,1.56,,2,Wuppertal,Jul 21
10,Ibolya Csak,HUN,1.56,,1,Budapest,Jul 28
13,Dorothy Davis,USA,1.55,,1,New York,Apr 28
13,Margarete Bergmann,GER,1.55,,,Ulm,Jun 02
13,Jantina Koopmans,NED,1.55,,1,Te Werwe,Jun 2
13,Marga Jack,GER,1.55,,1,Saarbrücken,Aug 23
13,Maria Shamanova,URS,1.55,,,,
18,Enid Soult,AUS,1.549,,1,Sydney,Nov 9
19,Hilde le Vliseur-Klusenwert,GER,1.54,,1,Berlin,Sep 08
20,Helen Ross,CAN,1.532,,1,Winnipeg,Jul 09
21,Jessie Readon,AUS,1.53,,2,Brisbane,Apr 27
21,Erna Siebert,GER,1.53,,2,Ulm,Jun 02
21,Hilde Preusche,GER,1.53,,1,Dresden,Jun 23
21,Hedwig Geiling,GER,1.53,,3,Wuppertal,Jul 21
21,Gunda Friedrich,GER,1.53,,1,Würzburg,Sep 22
21,Gisela Mauermayer,GER,1.53,,2,Würzburg,Sep 22
1,Dorothy Odam,USA,1.651,iexh,-,Croydon,Feb
