rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Joan Benoit,USA,2.22.43,,1,Boston,Apr 18
2,Grete Waitz,NOR,2.25.29,,1,London,Apr 17
3,Julie Brown,USA,2.26.26,,1,Los Angeles,Jun 05
4,Mary O'Connor,NZL,2.28.20,,2,London,Apr 17
5,Charlotte Teske,FRG,2.28.32,,1,Frankfurt,May 15
6,Carey May,IRL,2.29.23,,1,Osaka,Jan 10
7,Jacqueline Gareau,CAN,2.29.28,,2,Boston,Apr 18
8,Akemi Masuda,JPN,2.30.30,,1,Eugene,Sep 11
9,Marianne Dickerson,USA,2.31.09,,2,Helsinki,Aug 07
10,Rosa Mota,POR,2.31.12,,1,Chicago,Oct 16
11,Raisa Smekhnova,URS,2.31.13,,3,Helsinki,Aug 07
12,Monika Lovenich,FRG,2.31.37,,2,Frankfurt,May 15
13,Dorthe Rasmussen,DEN,2.31.45,,3,Chicago,Oct 16
14,Laura Fogli,ITA,2.31.49,,2,New York,Oct 23
15,Anne Audain,NZL,2.32.14,,4,Chicago,Oct 16
16,Lisa Martin,AUS,2.32.22,,1,Huntsville,Dec 10
17,Priscilla Welch,GBR,2.32.31,,3,New York,Oct 23
18,Alba Milana,ITA,2.32.57,,1,Rome,Aug 24
19,Christa Vahlensieck,FRG,2.33.22,,2,Los Angeles,Jun 05
20,Mary Shea,USA,2.33.24,,3,Boston,Apr 18
21,Gabriele Andersen,SUI,2.33.25,,1,Sacramento,Dec 04
22,Ingrid Kristiansen,NOR,2.33.27,,1,Houston,Jan 16
23,Laurie Binder,USA,2.33.36,,2,Houston,Jan 16
23,Karen Dunn,USA,2.33.36,,4,Boston,Apr 18
25,Jenny Spangler,USA,2.33.51,,1,Duluth,Jun 11
