rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Wanda Panfil,POL,2.24.18,,1,Boston,Apr 15
2,Rosa Mota,POR,2.26.14,,1,London,Apr 21
3,Kim Jones,USA,2.26.40,,2,Boston,Apr 15
4,Uta Pippig,GER,2.26.52,,3,Boston,Apr 15
5,Joan Benoit,USA,2.26.54,,4,Boston,Apr 15
6,Kamila Gradus,POL,2.26.55,,5,Boston,Apr 15
7,Liz McColgan,GBR,2.27.32,,1,New York,Nov 03
8,Francie Larrieu-Smith,USA,2.27.35,,2,London,Apr 21
9,Renata Kokowska,POL,2.27.36,,1,Berlin,Sep 29
10,Katrin Dörre,GER,2.27.43,,1,Osaka,Jan 27
11,Yuko Arimori,JPN,2.28.01,,2,Osaka,Jan 27
12,Valentina Yegorova,URS,2.28.18,,3,London,Apr 21
13,Olga Markova,URS,2.28.27,,2,New York,Nov 03
14,Tuija Toivonen,FIN,2.28.49,,3,Berlin,Sep 29
15,Irina Bogacheva,URS,2.28.57,,1,Capri,Oct 27
16,Lisa Ondieki,AUS,2.29.01,,3,New York,Nov 03
17,Maria Rebello,FRA,2.29.04,,5,London,Apr 21
18,Ingrid Kristiansen,NOR,2.29.24,,6,Boston,Apr 15
19,Sally Eastall,GBR,2.29.29,,1,Sacramento,Dec 08
20,Cathy O'Brien,USA,2.29.38,,1,Los Angeles,Mar 03
21,Chen Qingmei,CHN,2.29.44,,3,Osaka,Jan 27
22,Sachiko Yamashita,JPN,2.29.57,,2,Tokyo,Aug 25
23,Maria Conceicao Ferreira,POR,2.30.18,,7,Boston,Apr 15
24,Emma Scaunich,ITA,2.30.26,,2,Carpi,Oct 27
25,Bettina Sabatini,ITA,2.30.29,,3,Carpi,Oct 27
