rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ingrid Kristiansen,NOR,2.21.06,,1,London,Apr 21
2,Joan Benoit,USA,2.21.21,,1,Chicago,Oct 20
3,Rosa Mota,POR,2.23.29,,3,Chicago,Oct 20
4,Carla Beurskens,NED,2.27.50,,4,Chicago,Oct 20
5,Veronique Marot,GBR,2.28.04,,5,Chicago,Oct 20
6,Sarah Rowell,GBR,2.28.06,,2,London,Apr 21
7,Carey May,IRL,2.28.07,,1,Nishinomiya,Jan 27
8,Grete Waitz,NOR,2.28.34,,1,New York,Oct 27
9,Sylvia Ruegger,CAN,2.28.36,,1,Houston,Jan 06
10,Sally-Ann Hales,GBR,2.28.38,,3,London,Apr 21
11,Jacqueline Gareau,CAN,2.29.32,,2,Houston,Jan 06
12,Lisa Martin,AUS,2.29.48,,2,New York,Oct 27
13,Katrin Dörre,GDR,2.30.11,,1,Rome,Sep 15
14,Ann Ford,GBR,2.31.19,,4,London,Apr 21
15,Laura Fogli,ITA,2.31.36,,3,New York,Oct 27
15,Nancy Ditz,USA,2.31.36,,1,Sacramento,Dec 08
17,Glenys Quick,NZL,2.31.44,,6,Chicago,Oct 20
18,Janis Klecker,USA,2.31.53,,2,Sacramento,Dec 08
19,Raisa Smekhnova,URS,2.32.00,,1,Mogilyov,Jun 15
20,Gabriele Martins,GDR,2.32.23,,2,Rome,Sep 15
21,Yekaterina Khramenkova,URS,2.32.24,,2,Mogilyov,Jun 15
22,Mary O'Connor,NZL,2.32.35,,5,London,Apr 21
23,Charlotte Teske,FRG,2.32.38,,2,Frankfurt,May 19
24,Birgit Weinhold,GDR,2.32.48,,1,Leipzig,Jun 22
25,Katie Schilly,USA,2.33.20,,6,London,Apr 21
