rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tirfi Tsegaye,ETH,2:19:41,,1,Dubai,Jan 22
2,Aberu Kebede,ETH,2:20:45,,1,Berlin,Sep 25
3,Amane Beriso,ETH,2:20:48,,2,Dubai,Jan 22
4,Helah Jelagat Kiprop,KEN,2:21:27,,1,Tokyo,Feb 28
5,Florence Jebet Kiplagat,KEN,2:21:32,,1,"Chicago, IL",Oct 09
6,Amane Gobena,ETH,2:21:51,,2,Tokyo,Feb 28
7,Meselech Melkamu,ETH,2:21:54,,1,Hamburg,Apr 17
8,Kayoko Fukushi,JPN,2:22:17,,1,Osaka,Jan 31
9,Edna Ngeringwony Kiplagat,KEN,2:22:36,,3,Tokyo,Feb 28
10,Eunice Jepkirui Kirwa,BRN,2:22:40,,1,Nagoya,Mar 13
11,Jemima Jelagat Sumgong,KEN,2:22:58,,1r1,London,Apr 24
12,Tigist Tufa,ETH,2:23:03,,2r1,London,Apr 24
13,Berhane Dibaba,ETH,2:23:16,,5,Tokyo,Feb 28
14,Flomena Cheyech Daniel,KEN,2:23:18,,1,Saitama,Nov 13
15,Tomomi Tanaka,JPN,2:23:19,,2,Nagoya,Mar 13
16,Rei Ohara,JPN,2:23:20,,3,Nagoya,Mar 13
17,Valentine Jepkorir Kipketer,KEN,2:23:41,,3,"Chicago, IL",Oct 09
18,Volha Mazuronak,BLR,2:23:54,,4r1,London,Apr 24
19,Aselefech Mergia,ETH,2:23:57,,5r1,London,Apr 24
20,Sutume Asefa,ETH,2:24:00,,4,Dubai,Jan 22
21,Worknesh Edesa,ETH,2:24:04,,1,Xiamen,Jan 02
22,Mare Dibaba,ETH,2:24:09,,6r1,London,Apr 24
23,Sarah Chepchirchir,KEN,2:24:13,,1,Lisboa,Oct 02
24,Rose Chelimo,BRN,2:24:14,,1,Seoul,Mar 20
25,Mulu Seboka,ETH,2:24:24,,5,Dubai,Jan 22
