rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Catherine Ndereba,KEN,2.18.47,,1,Chicago,Oct 7
2,Naoko Takahashi,JPN,2.19.46,,1,Berlin,Sep 30
3,Yoko Shibui,JPN,2.23.11,,1,Osaka,Jan 28
4,Liu Min II,CHN,2.23.37,,1,Beijing,Oct 14
5,Derartu Tulu,ETH,2.23.57,,1,London,Apr 22
6,Wei Yanan,CHN,2.24.02,,2,Beijing,Oct 14
7,Svetlana Zakharova,RUS,2.24.04,,2,London,Apr 22
8,Joyce Chepchumba,KEN,2.24.12,,3,London,Apr 22
9,Lidia Simon,ROU,2.24.15,,4,London,Apr 22
10,Margaret Okayo,KEN,2.24.21,,1,New York,Nov 4
11,Ren Xiujuan,CHN,2.24.22,,3,Beijing,Oct 14
12,Elfenesh Alemu,ETH,2.24.29,,5,London,Apr 22
13,Dai Yanyan,CHN,2.24.41,,4,Beijing,Oct 14
14,Shujing Zhang,CHN,2.24.42,,5,Beijing,Oct 14
15,Susan Chepkemei,KEN,2.25.12,,2,New York,Nov 04
16,Nuta Olaru,ROU,2.25.18,,6,London,Apr 22
17,Irina Timofeyeva,RUS,2.25.29,,2,Tokyo,Nov 18
18,Alina Ivanova,RUS,2.25.34,,7,London,Apr 22
19,Bruna Genovese,ITA,2.25.35,,3,Tokyo,Nov 18
20,Jin Li,CHN,2.25.48,,6,Beijing,Oct 14
21,Zheng Guixia,CHN,2.25.55,,7,Beijing,Oct 14
22,Kazumi Matsuo,JPN,2.26.01,,1,Nagoya,Mar 11
22,Luminita Zaituc,GER,2.26.01,,1,Frankfurt (Main),Oct 28
24,Takami Ominami,JPN,2.26.04,,2,Nagoya,Mar 11
24,Kerryn McCann,AUS,2.26.04,,3,Chicago,Oct 07
