rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yoko Shibui,JPN,2.19.41,,1,Berlin,Sep 26
2,Margaret Okayo,KEN,2.22.35,,1,London,Apr 18
3,Paula Radcliffe,GBR,2.23.10,,1,New York,Nov 07
4,Susan Chepkemei,KEN,2.23.14,,2,New York,Nov 07
5,Hiromi Ominami,JPN,2.23.26,,2,Berlin,Sep 26
6,Chunxiu Zhou,CHN,2.23.28,,1,Xiamen,Mar 27
7,Constantina Tomescu,ROU,2.23.45,,1,Chicago,Oct 10
8,Reiko Tosa,JPN,2.23.57,,1,Nagoya,Mar 14
9,Yingjie Sun,CHN,2.24.11,,1,Beijing,Oct 17
10,Catherine Ndereba,KEN,2.24.27,,1,Boston,Apr 19
11,Salina Kosgei,KEN,2.24.32,,1,Paris,Apr 04
12,Nuta Olaru,ROU,2.24.33,,2,Chicago,Oct 10
13,Elfenesh Alemu,ETH,2.24.43,,2,Boston,Apr 19
14,Megumi Tanaka,JPN,2.24.47,,2,Nagoya,Mar 14
15,Svetlana Zakharova,RUS,2.25.01,,3,Chicago,Oct 10
16,Lyubov Denisova,RUS,2.25.18,,3,New York,Nov 07
17,Naoko Sakamoto,JPN,2.25.29,,1,Osaka,Jan 25
18,Lyudmila Petrova,RUS,2.26.03,,2,London,Apr 18
19,Asha Gigi,ETH,2.26.05,,2,Paris,Apr 04
20,Zhor El Kamch,MAR,2.26.10,,1,Rotterdam,Apr 04
21,Lee Eun-Jung,KOR,2.26.17,,1,Söul,Mar 14
22,Mizuki Noguchi,JPN,2.26.20,,1,Athína,Aug 22
23,Joyce Chepchumba,KEN,2.26.21,,4,Chicago,Oct 10
24,Worknesh Tola,ETH,2.26.22,,2,Söul,Mar 14
25,Bruna Genovese,ITA,2.26.34,,1,Tokyo,Nov 21
