rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Paula Radcliffe,GBR,2.17.42,,1,London,Apr 17
2,Mizuki Noguchi,JPN,2.19.12,,1,Berlin,Sep 25
3,Yingjie Sun,CHN,2.21.01,,1,Beijing,Oct 16
4,Chunxiu Zhou,CHN,2.21.11,,2,Beijing,Oct 16
5,Deena Kastor,USA,2.21.25,,1,Chicago,Oct 09
6,Constantina Tomescu,ROU,2.21.30,,2,Chicago,Oct 09
7,Catherine Ndereba,KEN,2.22.01,,2,Helsinki,Aug 14
8,Jelena Prokopcuka,LAT,2.22.56,,1,Osaka,Jan 30
9,Derartu Tulu,ETH,2.23.30,,4,Helsinki,Aug 14
10,Mari Ozaki,JPN,2.23.59,,2,Osaka,Jan 30
11,Susan Chepkemei,KEN,2.24.00,,3,London,Apr 17
12,Yumiko Hara,JPN,2.24.19,,1,Nagoya,Mar 13
13,Rita Sitienei Jeptoo,KEN,2.24.22,,7,Helsinki,Aug 14
14,Megumi Oshima,JPN,2.24.25,,2,Nagoya,Mar 13
15,Naoko Takahashi,JPN,2.24.39,,1r1,Tokyo,Nov 20
16,Ryoko Eda,JPN,2.24.54,,3,Nagoya,Mar 13
17,Alevtina Biktimirova,RUS,2.25.12,,1,Frankfurt,Oct 30
18,Zivilé Balciünaité,LTU,2.25.15,,2r1,Tokyo,Nov 20
19,Yasuko Hashimoto,JPN,2.25.21,,4,Nagoya,Mar 13
20,Margaret Okayo,KEN,2.25.22,,4,London,Apr 17
21,Salina Kosgei,KEN,2.25.30,,4,New York,Nov 06
22,Harumi Hiroyama,JPN,2.25.46,,8,Helsinki,Aug 14
22,Masako Chiba,JPN,2.25.46,,1,Sapporo,Aug 28
24,Wei Yanan,CHN,2.25.55,,2,Söul,Mar 13
25,Kiyomi Ogawa,JPN,2.26.02,,5,Nagoya,Mar 13
