rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Rita Jeptoo Sitienei,KEN,2:19:57,,1,"Chicago, IL",Oct 13
2,Priscah Jeptoo,KEN,2:20:15,,1r1,London,Apr 21
3,Jemima Jelagat Sumgong,KEN,2:20:48,,2,"Chicago, IL",Oct 13
4,Feyse Tadese,ETH,2:21:06,,1,Paris,Apr 07
5,Florence Jebet Kiplagat,KEN,2:21:13,,1,Berlin,Sep 29
6,Edna Ngeringwony Kiplagat,KEN,2:21:32,,2r1,London,Apr 21
7,Sharon Jemutai Cherop,KEN,2:22:28,,2,Berlin,Sep 29
8,Caroline Cheptanui Kilel,KEN,2:22:34,,1,Frankfurt,Oct 27
9,Mariya Konovalova,RUS,2:22:46,,3,"Chicago, IL",Oct 13
10,Flomena Chepchirchir,KEN,2:23:00,,2,Frankfurt,Oct 27
11,Berhane Dibaba,ETH,2:23:01,,3,Frankfurt,Oct 27
12,Valentine Jepkorir Kipketer,KEN,2:23:02,,1,Amsterdam,Oct 20
13,Merima Mohammed,ETH,2:23:14,,2,Paris,Apr 07
14,Tirfi Tsegaye,ETH,2:23:23,,1,Dubai,Jan 25
14,Mamitu Daska,ETH,2:23:23,,4,Frankfurt,Oct 27
16,Aberu Kebede,ETH,2:23:27,,1,Shanghai,Dec 01
17,Margaret Agai,KEN,2:23:28,,1,Daegu,Apr 14
18,Ryoko Kizaki,JPN,2:23:34,,1,Nagoya,Mar 10
18,Eunice Kirwa Jepkirui,KEN,2:23:34,,3,Paris,Apr 07
20,Ehitu Kiros,ETH,2:23:39,,2,Dubai,Jan 25
21,Mulu Seboka,ETH,2:23:43,,2,Daegu,Apr 14
22,Aliaksandra Duliba,BLR,2:23:44,,4,"Chicago, IL",Oct 13
23,Amane Gobena,ETH,2:23:50,,3,Dubai,Jan 25
24,Tetyana Gamera-Shmyrko,UKR,2:23:58,,1,Osaka,Jan 27
25,Abebech Afework,ETH,2:23:59,,2,Rotterdam,Apr 14
