rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Mary Jepkosgei Keitany,KEN,2:17:01,,1r1,London,Apr 23
2,Tirunesh Dibaba,ETH,2:17:56,,2r1,London,Apr 23
3,Sarah Chepchirchir,KEN,2:19:47,,1,Tokyo,Feb 26
4,Brigid Chepchirchir Kosgei,KEN,2:20:22,,2,"Chicago, IL",Oct 08
5,Gladys Cherono Kiprono,KEN,2:20:23,,1,Berlin,Sep 24
6,Ruti Aga,ETH,2:20:41,,2,Berlin,Sep 24
7,Valary Jemeli Aiyabei,KEN,2:20:53,,3,Berlin,Sep 24
8,Purity Cherotich Rionoripo,KEN,2:20:55,,1,Paris,Apr 09
9,Jordan Hasay,USA,2:20:57,,3,"Chicago, IL",Oct 08
10,Agnes Jeruto Barsosio,KEN,2:20:59,,2,Paris,Apr 09
11,Eunice Jepkirui Kirwa,BRN,2:21:17,,1,Nagoya,Mar 12
12,Berhane Dibaba,ETH,2:21:19,,2,Tokyo,Feb 26
13,Flomena Cheyech Daniel,KEN,2:21:22,,3,Paris,Apr 09
14,Yuka Ando,JPN,2:21:36,,2,Nagoya,Mar 12
15,Visiline Jepkesho,KEN,2:21:37,,4,Paris,Apr 09
16,Tadelech Bekele,ETH,2:21:54,,1,Amsterdam,Oct 15
17,Amane Beriso,ETH,2:22:15,,2,Praha,May 07
18,Worknesh Degefa,ETH,2:22:36,,1,Dubai,Jan 20
18,Ruth Chepngetich,KEN,2:22:36,,1,Istanbul,Nov 12
20,Roza Dereje,ETH,2:22:43,,1,Shanghai,Nov 12
21,Yebrgual Melese,ETH,2:22:51,,5,Paris,Apr 09
21,Helen Bekele,ETH,2:22:51,,4,Berlin,Sep 24
23,Shure Demise,ETH,2:22:57,,2,Dubai,Jan 20
24,Aselefech Mergia,ETH,2:23:08,,3r1,London,Apr 23
25,Amane Gobena,ETH,2:23:09,,3,Tokyo,Feb 26
