rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Brigid Kosgei,KEN,2:14:04,,1,"Chicago, IL (USA)",Oct 13
2,Ruth Chepngetich,KEN,2:17:08,,1,Dubai (UAE),Jan 25
3,Worknesh Degefa,ETH,2:17:41,,2,Dubai (UAE),Jan 25
4,Roza Dereje,ETH,2:18:30,,1,Valencia (ESP),Dec 01
5,Azmera Abreha,ETH,2:18:33,,2,Valencia (ESP),Dec 01
6,Birhane Dibaba,ETH,2:18:46,,3,Valencia (ESP),Dec 01
7,Vivian J Cheruiyot,KEN,2:18:52,,4,Valencia (ESP),Dec 01
8,Valary Jemeli,KEN,2:19:10,,1,Frankfurt (GER),Oct 27
9,Degitu Azimeraw,ETH,2:19:26,,1,Amsterdam (NED),Oct 20
10,Zeineba Yimer,ETH,2:19:28,,5,Valencia (ESP),Dec 01
11,Lonah Chemtai Salpeter,ISR,2:19:46,,1,Praha (CZE),May 05
12,Tigist Girma,ETH,2:19:52,,2,Amsterdam (NED),Oct 20
13,Ashete Bekere,ETH,2:20:14,,1,Berlin (GER),Sep 29
14,Mare Dibaba,ETH,2:20:21,,2,Berlin (GER),Sep 29
15,Workenesh Edesa,ETH,2:20:24,,6,Valencia (ESP),Dec 01
16,Purity Cherotich Rionoripo,KEN,2:20:39,,7,Valencia (ESP),Dec 01
17,Ruti Aga,ETH,2:20:40,,1,Tokyo (JPN),Mar 03
18,Azmera Gebru,ETH,2:20:48,,3,Amsterdam (NED),Oct 20
19,Ababel Yeshaneh,ETH,2:20:51,,2,"Chicago, IL (USA)",Oct 13
20,Gladys Cherono,KEN,2:20:52,,4,London (GBR),Apr 28
21,Gelete Burka,ETH,2:20:55,,3,"Chicago, IL (USA)",Oct 13
22,Mary Jepkosgei Keitany,KEN,2:20:58,,5,London (GBR),Apr 28
23,Helen Bekele,ETH,2:21:01,,2,Tokyo (JPN),Mar 03
24,Besu Sado,ETH,2:21:03,,4,Amsterdam (NED),Oct 20
25,Shure Demise,ETH,2:21:05,,3,Tokyo (JPN),Mar 03
