rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ingrid Kristiansen,NOR,2.24.33,,1,Boston,Apr 17
2,Veronique Marot,GBR,2.25.56,,1,London,Apr 23
3,Wanda Panfil,POL,2.27.05,,2,London,Apr 23
4,Mun Gyong-Ae,PRK,2.27.16,,1,Beijing,Oct 15
5,Kim Jones,USA,2.27.54,,2,New York,Nov 05
6,Aurora Cunha,POR,2.28.11,,3,London,Apr 23
7,Lisa Weidenbach,USA,2.28.15,,1,Chicago,Oct 29
8,Zhao Youfeng,CHN,2.28.20,,1,Nagoya,Mar 05
9,Laura Fogli,ITA,2.28.43,,3,New York,Nov 05
10,Päivi Tikkanen,FIN,2.28.45,,1,Berlin,Oct 01
11,Lyubov Klochko,URS,2.28.47,,1,Belaya Cerkov,Sep 09
12,Marguerite Buist,NZL,2.29.04,,2,Boston,Apr 17
13,Kazue Kojima,JPN,2.29.23,,1,Paris,Apr 30
14,Dorthe Rasmussen,DEN,2.29.34,,4,London,Apr 23
15,Kumi Araki,JPN,2.30.00,,4,New York,Nov 05
16,Raisa Smekhnova,URS,2.30.15,,5,London,Apr 23
17,Lorraine Moller,NZL,2.30.21,,1,Osaka,Jan 29
18,Carla Beurskens,NED,2.30.24,,2,Chicago,Oct 29
19,Chon Gum-suk,PRK,2.30.31,,2,Beijing,Oct 15
20,Frith van der Merwe,RSA,2.30.35,,1,Port Elizabeth,Feb 25
21,Susan Marchiano,USA,2.30.48,,1,Milan,Apr 15
22,Julie Isphording,USA,2.30.54,,1,Columbus,Nov 12
23,Evy Palm,SWE,2.31.05,,6,London,Apr 23
24,Angela Pain,GBR,2.31.06,,7,London,Apr 23
25,Cathy O'Brien,USA,2.31.14,,2,Paris,Apr 30
